,Date,Debate Type,Speaker,Sents
27,3-9-16,primary_dem,CLINTON,"[applause]

And tonight I am looking forward to the opportunity to discuss how we knock down the barriers that stand in the way of people getting ahead and staying ahead, starting with the economic ones."
28,3-9-16,primary_dem,CLINTON,"My focus is on more good paying jobs with rising incomes for families and how we prevent corporations from taking jobs out of our country by imposing an exit tax, making them pay back any tax breaks they've gotten."
29,3-9-16,primary_dem,CLINTON,But we also need to be having a positive agenda for manufacturing.
30,3-9-16,primary_dem,CLINTON,"for small businesses and entrepreneurs, for more clean energy jobs."
31,3-9-16,primary_dem,CLINTON,And I also look forward to discussing comprehensive immigration reform with a path to citizenship that will be one of my priorities in my first 100 days as president.
32,3-9-16,primary_dem,CLINTON,"And I will also be talking about education, every child deserves a good teacher and a good school."
33,3-9-16,primary_dem,SALINAS," Thank you, Secretary."
34,3-9-16,primary_dem,CLINTON," And so thank you for having us, and I look forward to the debate."
35,3-9-16,primary_dem,CLINTON,[applause]
36,3-9-16,primary_dem,SALINAS, Thank you.
37,3-9-16,primary_dem,SALINAS,"Senator Sanders, your opening remarks."
38,3-9-16,primary_dem,SANDERS, Thank you — thank you all very much.
39,3-9-16,primary_dem,SANDERS,"I'm running for president of the United States because given the crises facing our country, it is just too late for establishment politics and establishment economics."
40,3-9-16,primary_dem,SANDERS,Together we're going to have to overturn this disastrous Citizens United Supreme Court decision.
41,3-9-16,primary_dem,SANDERS,"[applause]

Billionaires and Wall Street should not be buying elections."
42,3-9-16,primary_dem,SANDERS,"We've got to end this rigged economy where people are working longer hours for low wages, almost all new income and wealth going to the top 1 percent, and of course, we need comprehensive immigration reform and a path toward citizenship."
43,3-9-16,primary_dem,SANDERS,"And here in Miami...[applause]...here in Miami as much as any city in America, we know that we have got to combat climate change, transform our energy system, and leave this planet in a way that is healthy and habitable for our kids and our grandchildren."
44,3-9-16,primary_dem,SALINAS," Thank you, Senator."
45,3-9-16,primary_dem,SALINAS,"First question, Secretary, you have been starting to sound like the nominee lately, but many voters are saying, not so fast."
46,3-9-16,primary_dem,SALINAS,Where did you fail last night in Michigan?
47,3-9-16,primary_dem,CLINTON," Well, look, I won one of the contests and lost another close one."
48,3-9-16,primary_dem,CLINTON,I am continuing to work hard for every single vote across our country.
49,3-9-16,primary_dem,CLINTON,"I was pleased that I got 100,000 more votes last night than my opponent and more delegates."
50,3-9-16,primary_dem,CLINTON,"So this is a marathon, and it's a marathon that can only be carried out by the kind of inclusive campaign that I'm running, a campaign that reaches out to everybody, a campaign that offers real positive solutions to the problems that we face, a campaign that is based on how together we can make progress, because I am a progressive who likes to get things done."
51,3-9-16,primary_dem,CLINTON,"So I'm excited about the upcoming contests, including right here in Florida."
52,3-9-16,primary_dem,CLINTON,And we'll continue to work as hard as I can to earn the vote of every single voter.
53,3-9-16,primary_dem,SALINAS, What went wrong in Michigan?
54,3-9-16,primary_dem,SALINAS,"[applause]

What went wrong in Michigan?"
55,3-9-16,primary_dem,SALINAS,What went wrong in Michigan?
56,3-9-16,primary_dem,SALINAS,What failed in Michigan specifically?
57,3-9-16,primary_dem,CLINTON, It was a very close race.
58,3-9-16,primary_dem,CLINTON,We've had some of those.
59,3-9-16,primary_dem,CLINTON,I've won some.
60,3-9-16,primary_dem,CLINTON,I've lost some.
61,3-9-16,primary_dem,CLINTON,"But, you know, I was very pleased by the overall outcome last night."
62,3-9-16,primary_dem,CLINTON,And now we're on to the states for next Tuesday and I'm looking forward to campaigning hard in all of them.
63,3-9-16,primary_dem,SALINAS," Senator, aside from your astounding upset last night in Michigan, you are still far behind Secretary Clinton in delegate count."
64,3-9-16,primary_dem,SALINAS,"She has 1,221 delegates, including superdelegates, and you have 571."
65,3-9-16,primary_dem,SALINAS,"What is your pathway to make up the deficit, and can you realistically catch up?"
66,3-9-16,primary_dem,SANDERS," Well, you know, when we began this campaign, I was 3% in the polls."
67,3-9-16,primary_dem,SANDERS,I was probably 60 or 70 points behind the Secretary.
68,3-9-16,primary_dem,SANDERS,We have come a long way in 10 months.
69,3-9-16,primary_dem,SANDERS,"We have won...[applause]...including Michigan last night, which some people,considered one of the major political upsets in modern American history."
70,3-9-16,primary_dem,SANDERS,We have won nine state primaries and caucuses.
71,3-9-16,primary_dem,SANDERS,And I believe that our message of the need for people to stand up and tell corporate America and Wall Street that they cannot have it all is resonating across this country.
72,3-9-16,primary_dem,SANDERS,"And I think in the coming weeks and months, we are going to continue to do extremely well, win a number of these primaries, and convince superdelegates that Bernie Sanders is the strongest candidate to defeat Donald Trump."
73,3-9-16,primary_dem,SANDERS,[applause]
74,3-9-16,primary_dem,RAMOS," Secretary Clinton, I want to disclose once again that my daughter Paula works for your campaign."
75,3-9-16,primary_dem,RAMOS,And now I have a question about your emails.
76,3-9-16,primary_dem,RAMOS,Your Republican opponents say that those emails have endangered our national security.
77,3-9-16,primary_dem,RAMOS,"When you were secretary of state, you wrote 104 emails in your private server that the government now says contain classified information according to The Washington Post analysis."
78,3-9-16,primary_dem,RAMOS,"That goes against a memo that you personally sent to your employees in 2011 directing all of them to use official email, precisely because of security concerns."
79,3-9-16,primary_dem,RAMOS,So it seems that you issued one set of rules for yourself and a different set of rules for the rest of the State Department.
80,3-9-16,primary_dem,RAMOS,So who specifically gave you permission to operate your email system as you did?
81,3-9-16,primary_dem,RAMOS,Was it President Barack Obama?
82,3-9-16,primary_dem,RAMOS,And would you drop out of the race if you get indicted?
83,3-9-16,primary_dem,CLINTON," Well, Jorge, there's a lot of questions in there."
84,3-9-16,primary_dem,CLINTON,And I'm going to give the same answer I've been giving for many months.
85,3-9-16,primary_dem,CLINTON,It wasn't the best choice.
86,3-9-16,primary_dem,CLINTON,I made a mistake.
87,3-9-16,primary_dem,CLINTON,It was not prohibited.
88,3-9-16,primary_dem,CLINTON,It was not in any way disallowed.
89,3-9-16,primary_dem,CLINTON,"And as I have said and as now has come out, my predecessors did the same thing and many other people in the government."
90,3-9-16,primary_dem,CLINTON,But here's the cut to the chase facts.
91,3-9-16,primary_dem,CLINTON,I did not send or receive any emails marked classified at the time.
92,3-9-16,primary_dem,CLINTON,What you are talking about is retroactive classification.
93,3-9-16,primary_dem,CLINTON,"And the reason that happens is when somebody asks or when you are asked to make information public, I asked all my emails to be made public."
94,3-9-16,primary_dem,CLINTON,Then all the rest of the government gets to weigh in.
95,3-9-16,primary_dem,CLINTON,"And some other parts of the government, we're not exactly sure who, has concluded that some of the emails should be now retroactively classified."
96,3-9-16,primary_dem,CLINTON,They've just said the same thing to former Secretary Colin Powell.
97,3-9-16,primary_dem,CLINTON,"They have said, we're going to retroactively classify emails you sent personally."
98,3-9-16,primary_dem,CLINTON,Now I think he was right when he said this is an absurdity.
99,3-9-16,primary_dem,CLINTON,And I think that what we have got here is a case of overclassification.
100,3-9-16,primary_dem,RAMOS, If we get your permission...
101,3-9-16,primary_dem,CLINTON, I am not concerned about it.
102,3-9-16,primary_dem,CLINTON,I am not worried about it and no Democrat or American should be either.
103,3-9-16,primary_dem,CLINTON,[applause]
104,3-9-16,primary_dem,RAMOS," Secretary Clinton, the questions were, who gave you permission to cooperate?"
105,3-9-16,primary_dem,RAMOS,Was it President Obama?
106,3-9-16,primary_dem,CLINTON, There was no permission to be asked.
107,3-9-16,primary_dem,CLINTON,It had been done by my predecessors.
108,3-9-16,primary_dem,CLINTON,It was permitted.
109,3-9-16,primary_dem,RAMOS, If you get indicted would you going to drop out?
110,3-9-16,primary_dem,CLINTON," Oh, for goodness — that's not going to happen."
111,3-9-16,primary_dem,CLINTON,I'm not even answering that question.
112,3-9-16,primary_dem,CLINTON,[applause]
113,3-9-16,primary_dem,RAMOS," Senator Sanders, you have gone from saying the following, the American people are sick and tired of hearing about your damn e- mails, to claiming that it is a very serious issue."
114,3-9-16,primary_dem,RAMOS,Which is it?
115,3-9-16,primary_dem,SANDERS," There is a process under way, and that process will take its course."
116,3-9-16,primary_dem,SANDERS,"Today in America, the middle class is disappearing."
117,3-9-16,primary_dem,SANDERS,"We have massive levels of income and wealth inequality, climate change threatens the whole planet, 47 million people live in poverty."
118,3-9-16,primary_dem,SANDERS,I'm going to focus on the issues facing the working families of this country.
119,3-9-16,primary_dem,SANDERS,That process specifically.
120,3-9-16,primary_dem,TUMULTY," Secretary Clinton, you have known Donald Trump a long time."
121,3-9-16,primary_dem,TUMULTY,You have seen what kind of campaign he's running.
122,3-9-16,primary_dem,TUMULTY,"Secretary Clinton, is Donald Trump a racist?"
123,3-9-16,primary_dem,CLINTON," Karen, I'm going to follow my friend Senator Sanders model here."
124,3-9-16,primary_dem,CLINTON,"If I'm so fortunate enough to be the Democratic nominee, there will be a lot of time to talk about him."
125,3-9-16,primary_dem,CLINTON,I was the first one to call him out.
126,3-9-16,primary_dem,CLINTON,I called him out when he was calling Mexicans rapists.
127,3-9-16,primary_dem,CLINTON,When he was engaging in rhetoric that I found deeply offensive.
128,3-9-16,primary_dem,CLINTON,"I said basta, and I am pleased that others...[applause]...others are also joining in making clear that his rhetoric, his demagoguery, his trafficking in prejudice and paranoia has no place in our political system."
129,3-9-16,primary_dem,CLINTON,Especially from somebody running for president who couldn't decide whether or not to disavow the Ku Klux Klan and David Duke.
130,3-9-16,primary_dem,CLINTON,So people can draw their own conclusions about him.
131,3-9-16,primary_dem,CLINTON,I will just end by saying this.
132,3-9-16,primary_dem,CLINTON,You don't make America great by getting rid of everything that made America great.
133,3-9-16,primary_dem,CLINTON,[applause]
134,3-9-16,primary_dem,TUMULTY," Secretary Clinton, my question was about his character."
135,3-9-16,primary_dem,TUMULTY,And that is one of the primary things that Americans think about when they choose their next president.
136,3-9-16,primary_dem,TUMULTY,"How would you describe the character of a person who has said the sorts of things he has about Mexican immigrants, about women, and who would ban people from entering this country based on their religion?"
137,3-9-16,primary_dem,CLINTON, I think it's un-American.
138,3-9-16,primary_dem,CLINTON,"I think what he has promoted is not at all in keeping with American values, Karen."
139,3-9-16,primary_dem,CLINTON,"And I am going to take every opportunity to criticize him, to raise those issues."
140,3-9-16,primary_dem,CLINTON,I'm not going to engage in the kind of language that he uses.
141,3-9-16,primary_dem,CLINTON,"I think we can make the case against him if he is the nominee, by pointing out what he has said."
142,3-9-16,primary_dem,CLINTON,What he claims to believe in The values he's promoting and I think that's a better way for the American people to draw their conclusions.
143,3-9-16,primary_dem,TUMULTY," Senator Sanders, do you think it's fair to call Donald Trump a racist?"
144,3-9-16,primary_dem,SANDERS, This is what I think.
145,3-9-16,primary_dem,SANDERS,"I think that the American people are never going to elect a president who insults Mexicans, who insults Muslims, who insults women, who insults African-Americans."
146,3-9-16,primary_dem,SANDERS,"And let us not forget that several years ago, Trump was in the middle of the so- called birther movement, trying to delegitimize the president of the United States of America."
147,3-9-16,primary_dem,SANDERS,"[applause]

You know, I find it very interesting, Karen, my dad was born in Poland."
148,3-9-16,primary_dem,SANDERS,I know a little bit about the immigrant experience.
149,3-9-16,primary_dem,SANDERS,Nobody has ever asked me for my birth certificate.
150,3-9-16,primary_dem,SANDERS,Maybe it has something to do with the color of my skin.
151,3-9-16,primary_dem,SANDERS,[applause]
152,3-9-16,primary_dem,TUMULTY, So what does that tell you about his character?
153,3-9-16,primary_dem,SANDERS," And I am very pleased — I am very pleased that I think in the last national poll that I saw, we were running 18 points ahead of Donald Trump."
154,3-9-16,primary_dem,SANDERS,[applause]
155,3-9-16,primary_dem,RAMOS," On [inaudible], people are talking about immigration, and this map shows where in the country they are talking about it the most."
156,3-9-16,primary_dem,RAMOS,Maria Elena?
157,3-9-16,primary_dem,SALINAS," So Secretary, I have a question for you."
158,3-9-16,primary_dem,SALINAS,"In 2003, you said on a radio show, specifically it was John Gambling's radio show in New York, that you were adamantly against illegal immigrants and that people have to stop employing illegal immigrants."
159,3-9-16,primary_dem,SALINAS,Your new immigration plan is that you would expand President Obama's executive actions and that you would push for legislation that would include a path to citizenship for undocumented immigrants.
160,3-9-16,primary_dem,SALINAS,"So, are you flip-flopping on this issue?"
161,3-9-16,primary_dem,SALINAS,"Or are you pandering to Latinos, what some would call Hispandering?"
162,3-9-16,primary_dem,SALINAS,[laughter]
163,3-9-16,primary_dem,CLINTON," In 2003, I sponsored the DREAMER Act."
164,3-9-16,primary_dem,CLINTON,I sponsored I think in every Congress after that.
165,3-9-16,primary_dem,CLINTON,I have been consistent and committed to comprehensive immigration reform with a path to citizenship.
166,3-9-16,primary_dem,CLINTON,"I think our best chance was in 2007, when Ted Kennedy led the charge on comprehensive immigration reform."
167,3-9-16,primary_dem,CLINTON,We have Republican support.
168,3-9-16,primary_dem,CLINTON,We had a president willing to sign it.
169,3-9-16,primary_dem,CLINTON,I voted for that bill.
170,3-9-16,primary_dem,CLINTON,Senator Sanders voted against it.
171,3-9-16,primary_dem,CLINTON,"Just think, imagine where we would be today is we had achieved comprehensive immigration reform nine years ago."
172,3-9-16,primary_dem,CLINTON,"Imagine how much more secure families would be in our country, no longer fearing the deportation of a loved one; no longer fearing that they would be found out."
173,3-9-16,primary_dem,CLINTON,So I am staunchly in favor of comprehensive immigration reform and have been so over the course of my public career.
174,3-9-16,primary_dem,CLINTON,[applause]
175,3-9-16,primary_dem,SALINAS," Now, Senator Sanders, in 2007, you voted against immigration reform."
176,3-9-16,primary_dem,SALINAS,You now say that it was because the bill had guestworker provisions which seemed semi-slavery.
177,3-9-16,primary_dem,SALINAS,"But back then, this is what you said to CNN's Lou Dobbs."
178,3-9-16,primary_dem,SALINAS,Let's listen.
179,3-9-16,primary_dem,SALINAS,[begin video clip]
180,3-9-16,primary_dem,SANDERS, Poverty is increasing.
181,3-9-16,primary_dem,SANDERS,"And if wages are going down, I don't know why we need millions of people to be coming into this country as guestworkers who will work for lower wages than American workers and drive wages down even lower than they are right now."
182,3-9-16,primary_dem,SANDERS,"[end video clip]

[crosstalk]"
183,3-9-16,primary_dem,SALINAS," So, Senator, were you concerned with working conditions for guestworkers, or really because you think immigrants drive down wages and take jobs from Americans?"
184,3-9-16,primary_dem,SANDERS," Well, you have guestworker programs that have been described by the Southern Poverty Law Center, one of the important institutions in this country who studies these issues, as guestworkers programs akin to slavery, where people came in."
185,3-9-16,primary_dem,SANDERS,They were cheated.
186,3-9-16,primary_dem,SANDERS,They were abused.
187,3-9-16,primary_dem,SANDERS,They were humiliated.
188,3-9-16,primary_dem,SANDERS,"And if they stood up for their rights, they would be thrown out of the country."
189,3-9-16,primary_dem,SANDERS,"Of course, that type of [inaudible] leads to a race to the bottom for all of our people."
190,3-9-16,primary_dem,SANDERS,And I worked very hard on that issue.
191,3-9-16,primary_dem,SANDERS,"And of course, I supported the 2013 immigration reform bill."
192,3-9-16,primary_dem,SANDERS,"And what I believe right now is not only that we need comprehensive immigration reform, if the Congress does not do its job, as president of the United States I will use the executive powers of that office to do what has to be done, to do what President Obama did, and expand on that."
193,3-9-16,primary_dem,SALINAS," But if you're saying that you would...[applause]...if you're saying that you would expand on the executive actions, how do you that they're not going to end up in a legal battle just like Obama's executive actions?"
194,3-9-16,primary_dem,SANDERS," Well, we do the best — we don't know."
195,3-9-16,primary_dem,SANDERS,"And I should also say with regard to that 2007 immigration bill, as you may know, LULAC, the major Hispanic organization in his country, also opposed that bill as did many other Latino organizations."
196,3-9-16,primary_dem,SANDERS,"But to your point, we have to do the best we can."
197,3-9-16,primary_dem,SANDERS,I applaud President Obama for his efforts on DAPA and DACA.
198,3-9-16,primary_dem,SANDERS,And I think we have got to expand those efforts.
199,3-9-16,primary_dem,CLINTON," If I could...[applause] You know, I think it's very hard to make the case that Ted Kennedy, Barack Obama, me, La Raza, United Farmworkers, Dolores Huerta, leaders of the Latino community, would have supported a bill that actually promoted modern slavery."
200,3-9-16,primary_dem,CLINTON,That was one of the many excuses used not to vote for the 2007 bill.
201,3-9-16,primary_dem,CLINTON,And I will go back to what I said.
202,3-9-16,primary_dem,CLINTON,"If we had been able to get that passed, we would be so much further along now."
203,3-9-16,primary_dem,CLINTON,I'm committed to defending DAPA and DACA.
204,3-9-16,primary_dem,CLINTON,"I'm committed to going even further to get more people deferred action, to go as far as I can under the law."
205,3-9-16,primary_dem,CLINTON,And I am committed to introducing comprehensive immigration reform with a path to citizenship in the first 100 days of my presidency.
206,3-9-16,primary_dem,SALINAS, Secretary Sanders (sic).
207,3-9-16,primary_dem,SALINAS,"Senator, would you like to respond?"
208,3-9-16,primary_dem,SANDERS," Well, when we talk about efforts to assist immigrants, Secretary Clinton prevailed upon the governor of New York, Elliot Spitzer, who wanted to do the right thing and provide driver's license to these who were undocumented, she said don't do it, and New York State still does not do it."
209,3-9-16,primary_dem,SANDERS,"In Vermont, by the way, I worked with officials and undocumented people in Vermont do have the ability to get driver's license."
210,3-9-16,primary_dem,SANDERS,"[applause]

When we talk about immigration, the secretary will remember that one of the great tragedies, human tragedies of recent years is children came from Honduras where there's probably more violence than almost any place in this country, and they came into this country."
211,3-9-16,primary_dem,SANDERS,"And I said welcome those children into this country, Secretary Clinton said send them back."
212,3-9-16,primary_dem,SANDERS,That's a difference.
213,3-9-16,primary_dem,CLINTON, Let me — let me respond again because the misrepresentation can't go unanswered here.
214,3-9-16,primary_dem,CLINTON,"First of all, that is something that is not fair about what I said."
215,3-9-16,primary_dem,CLINTON,"I did say we needed to be very concerned about little children coming to this country — on their own, very often — many of them not making it."
216,3-9-16,primary_dem,CLINTON,"And when they got here, they needed, as I have argued for, legal counsel, due process, to make a decision."
217,3-9-16,primary_dem,CLINTON,"We need to end private detention, we need to end family detention."
218,3-9-16,primary_dem,CLINTON,"And in 2006, when Senator Sanders was running for the Senate from Vermont, he voted in the House with hard-line Republicans for indefinite detention for undocumented immigrants, and then he sided with those Republicans to stand with vigilantes known as Minute Men who were taking up outposts along the border to hunt down immigrants."
219,3-9-16,primary_dem,CLINTON,"So I think when you were running for the Senate, you made it clear by your vote, Senator, that you were going to stand with the Republicans."
220,3-9-16,primary_dem,CLINTON,"When you got to the Senate in 2007, one of the first things you did was vote against Ted Kennedy's immigration reform which he'd been working on for years before you ever arrived."
221,3-9-16,primary_dem,SALINAS, One last response.
222,3-9-16,primary_dem,SALINAS,[applause]
223,3-9-16,primary_dem,SANDERS, Let me respond — let me respond to that.
224,3-9-16,primary_dem,SALINAS, Go ahead.
225,3-9-16,primary_dem,SANDERS," You know, Ted Kennedy was a very close friend of mine, and I served on the committee he chaired, the Health, Education, Labor Committee."
226,3-9-16,primary_dem,SANDERS,"And Ted Kennedy was kind enough to allow me to hold a hearing in 2008, I believe, in Congress, dealing with the plight of undocumented tomato pickers in Immokalee, Florida."
227,3-9-16,primary_dem,SANDERS,"[applause]

And I went there on my own."
228,3-9-16,primary_dem,SANDERS,"Wasn't an issue really for the state of Vermont to expose the horrendous working conditions and the semi slavery, if you like, that those workers lived under."
229,3-9-16,primary_dem,SANDERS,"And the result of that hearing and the work that many, many people did was to significantly improve the wages and working conditions of those workers."
230,3-9-16,primary_dem,SANDERS,[applause]
231,3-9-16,primary_dem,RAMOS," Senator, Secretary, we're going to take a break and we'll continue talking about immigration when we come back."
232,3-9-16,primary_dem,CLINTON, Great.
233,3-9-16,primary_dem,CLINTON,Thank you.
234,3-9-16,primary_dem,RAMOS, So this is the moment of talking about deportations.
235,3-9-16,primary_dem,RAMOS,We're going to immigrants.
236,3-9-16,primary_dem,SALINAS, [inaudible] Facebook page [inaudible].
237,3-9-16,primary_dem,SALINAS,Tell us what you think of the debate in the comment section.
238,3-9-16,primary_dem,SALINAS,We will come back after the break.
239,3-9-16,primary_dem,SALINAS,[commercial break]
240,3-9-16,primary_dem,RAMOS, We're back to the Democratic debate.
241,3-9-16,primary_dem,RAMOS,"Secretary Clinton, the last time we talked in January, in Iowa, I asked you if you could be the next deporting chief."
242,3-9-16,primary_dem,RAMOS,"And you told me, no, that you wouldn't be the next deporter in chief."
243,3-9-16,primary_dem,RAMOS,"However, you refused two times to say you would not deport children."
244,3-9-16,primary_dem,RAMOS,This is what you said.
245,3-9-16,primary_dem,RAMOS,[begin video clip]
246,3-9-16,primary_dem,RAMOS, And can you promise that you won't deport immigrants who don't have a criminal record?
247,3-9-16,primary_dem,CLINTON," Here's what I can promise Jorge, I can promise that I will do everything possible to provide due process."
248,3-9-16,primary_dem,RAMOS, But will you deport children?
249,3-9-16,primary_dem,CLINTON, Let me say this.
250,3-9-16,primary_dem,CLINTON,"I would give every person, but particularly children, due process to have their story told."
251,3-9-16,primary_dem,CLINTON,"And a lot of children will, of course, have very legitimate stories under our law to be able to stay."
252,3-9-16,primary_dem,CLINTON,[end video clip]
253,3-9-16,primary_dem,RAMOS," So secretary, you seem to be defending President Obama's deportation policy."
254,3-9-16,primary_dem,RAMOS,"And as you know, so far he has deported more than 2.5 million immigrants."
255,3-9-16,primary_dem,RAMOS,"So if you really don't want to be the next deporter in chief, can you promise tonight that you won't deport children and that you won't deport immigrants who don't have a criminal record and this time, could I get a yes or no answer?"
256,3-9-16,primary_dem,CLINTON," Yes, you can because the question you were asking me were about children seeking asylum."
257,3-9-16,primary_dem,CLINTON,And we have laws.
258,3-9-16,primary_dem,CLINTON,That was the most critical thing I said.
259,3-9-16,primary_dem,CLINTON,Under our laws.
260,3-9-16,primary_dem,CLINTON,I would like to see those laws changed.
261,3-9-16,primary_dem,CLINTON,"I would like see added to them, a guaranteed counsel and other support for children."
262,3-9-16,primary_dem,CLINTON,"But if you are asking about everyone who is already here, undocumented immigrants, the 11-12 million who are living here, my priorities are to deport violent criminals, terrorists, and anyone who threatens our safety."
263,3-9-16,primary_dem,CLINTON,So I do not have the same policy as the current administration does.
264,3-9-16,primary_dem,CLINTON,"I think it's important that we move to our comprehensive immigration reform, but at the same time, stop the raids, stop the round-ups, stop the deporting of people who are living here doing their lives, doing their jobs, and that's my priority."
265,3-9-16,primary_dem,CLINTON,[applause]
266,3-9-16,primary_dem,RAMOS," But again, yes or no, can you promise tonight that you won't deport children, children who are already here?"
267,3-9-16,primary_dem,CLINTON, I will not deport children.
268,3-9-16,primary_dem,CLINTON,I would not deport children.
269,3-9-16,primary_dem,CLINTON,"I do not want to deport family members either, Jorge."
270,3-9-16,primary_dem,CLINTON,"I want to, as I said, prioritize who would be deported: violent criminals, people planning terrorist attacks, anybody who threatens us."
271,3-9-16,primary_dem,CLINTON,That's a relatively small universe.
272,3-9-16,primary_dem,RAMOS, OK.
273,3-9-16,primary_dem,RAMOS,So I want to be very specific.
274,3-9-16,primary_dem,RAMOS,So you are telling us tonight that if you become president you won't deport children who are already here?
275,3-9-16,primary_dem,CLINTON, I will not.
276,3-9-16,primary_dem,RAMOS, And that you won't deport immigrants who don't have a criminal record?
277,3-9-16,primary_dem,CLINTON, That's what I'm telling you.
278,3-9-16,primary_dem,CLINTON,Now I don't want — because I'm not contradicting what I told you in the interview.
279,3-9-16,primary_dem,CLINTON,Asylum is a particular legal process.
280,3-9-16,primary_dem,CLINTON,I'd like to see it changed.
281,3-9-16,primary_dem,CLINTON,I'd like to see us give more support to people who come fleeing the terrible violence that they do.
282,3-9-16,primary_dem,CLINTON,"But under our law, we have a process we have to go through which is different."
283,3-9-16,primary_dem,RAMOS, So you will stop those deportations.
284,3-9-16,primary_dem,CLINTON, I would stop...
285,3-9-16,primary_dem,RAMOS, The deportations for children...
286,3-9-16,primary_dem,CLINTON, Yes.
287,3-9-16,primary_dem,RAMOS, ... and those who don't have a criminal record.
288,3-9-16,primary_dem,CLINTON," Of the people, the undocumented people living in our country, I do not want to see them deported."
289,3-9-16,primary_dem,CLINTON,I want to see them on a path to citizenship.
290,3-9-16,primary_dem,CLINTON,That is exactly what I will do.
291,3-9-16,primary_dem,CLINTON,[applause]
292,3-9-16,primary_dem,RAMOS," Senator Sanders, would you — can you promise us tonight that you won't deport children?"
293,3-9-16,primary_dem,SANDERS, Let me just say this.
294,3-9-16,primary_dem,SANDERS,"I don't think that the secretary fully answered your question, and I think the proof may be in the pudding."
295,3-9-16,primary_dem,SANDERS,Honduras and that region of the world may be the most violent region in our hemisphere.
296,3-9-16,primary_dem,SANDERS,"Gang lords, vicious people torturing people, doing horrible things to families."
297,3-9-16,primary_dem,SANDERS,"Children fled that part of the world to try, try, try, try, maybe, to meet up with their family members in this country, taking a route that was horrific, trying to start a new life."
298,3-9-16,primary_dem,SANDERS,Secretary Clinton did not support those children coming into this country.
299,3-9-16,primary_dem,SANDERS,I did.
300,3-9-16,primary_dem,SANDERS,"Now I happen to agree with President Obama on many, many issues."
301,3-9-16,primary_dem,SANDERS,I think he has done a great job as president of the United States.
302,3-9-16,primary_dem,SANDERS,He is wrong on this issue of deportation.
303,3-9-16,primary_dem,SANDERS,I disagree with him on that.
304,3-9-16,primary_dem,SANDERS,"[applause]

So to answer your question, no, I will not deport children from the United States of America."
305,3-9-16,primary_dem,RAMOS, And can you promise not to deport immigrants who don't have a criminal record?
306,3-9-16,primary_dem,SANDERS, I can make that promise.
307,3-9-16,primary_dem,SANDERS,[applause]
308,3-9-16,primary_dem,CLINTON," This is why I go back to that 2007 vote because if we had been successful then, a lot of the issues we are still discussing today would be in the rear-view mirror."
309,3-9-16,primary_dem,CLINTON,I want us to be able to achieve comprehensive immigration reform if I'm so fortunate enough to be president.
310,3-9-16,primary_dem,CLINTON,And we do have to take a look at asylum laws.
311,3-9-16,primary_dem,CLINTON,"When I was secretary of state, I worked to try to support many different approaches to ending the violence in Central America."
312,3-9-16,primary_dem,CLINTON,"I was there meeting with leaders, security leaders, and others."
313,3-9-16,primary_dem,CLINTON,"And I think the Congress should support the president's request to fund programs that would protect people and change the culture of criminality and violence in Central America, helping people be able to stay safely in their homes and countries."
314,3-9-16,primary_dem,CLINTON,[applause]
