,Date,Debate Type,Speaker,Sents
43,9-16-15,primary_rep,HUCKABEE,"And I'm delighted to be here with all of these guys, and would put any of them in an administration that I led."
44,9-16-15,primary_rep,HUCKABEE,Thank you very much.
45,9-16-15,primary_rep,HUCKABEE,[applause]
46,9-16-15,primary_rep,RUBIO, Thank you.
47,9-16-15,primary_rep,RUBIO,My name is Marco Rubio.
48,9-16-15,primary_rep,RUBIO,I'm from Florida.
49,9-16-15,primary_rep,RUBIO,"My wife Jeanette and I are the proud — we've been married 17 years, and we're the proud parents of four children, two of whom were able to join us here this evening."
50,9-16-15,primary_rep,RUBIO,"I'm honored to be here at the Reagan Library, at a place that honors the legacy of a man who inspired not just my interest in public service, but also our love for country."
51,9-16-15,primary_rep,RUBIO,"And I'm also aware that California has a drought, and so that's why I made sure I brought my own water."
52,9-16-15,primary_rep,RUBIO,[laughter]
53,9-16-15,primary_rep,TAPPER, Senator Cruz?
54,9-16-15,primary_rep,CRUZ, I'm Ted Cruz.
55,9-16-15,primary_rep,CRUZ,I am the son of an Irish-Italian mom and a Cuban immigrant dad who fled oppression and came to America seeking freedom.
56,9-16-15,primary_rep,CRUZ,"I'm a husband to my best friend, Heidi, who's here tonight."
57,9-16-15,primary_rep,CRUZ,"I'm a dad to two little girls who are the loves of my life, Caroline and Catherine."
58,9-16-15,primary_rep,CRUZ,"If you're fed up with Washington, if you're looking for someone to stand up to career politicians in both parties, I'm the only one on this stage who has done that over and over again, and if we stand together, we can bring America back."
59,9-16-15,primary_rep,CARSON," Hi, I'm Ben Carson, and I'm a retired pediatric neurosurgeon."
60,9-16-15,primary_rep,CARSON,"I'm here with my wife, Candy, of 40 years, and two of my sons, and their wives."
61,9-16-15,primary_rep,CARSON,"I stress the pediatric part of my career because the reason that I've gotten involved in this race is because I'm very concerned about the future of our children, and the direction of our country is one that does not portend well, unless we, the people, intervene and retake our rightful place at the pinnacle."
62,9-16-15,primary_rep,CARSON,[applause]
63,9-16-15,primary_rep,TRUMP, I'm Donald Trump.
64,9-16-15,primary_rep,TRUMP,"I wrote ""The Art of the Deal""."
65,9-16-15,primary_rep,TRUMP,"I say not in a braggadocious way, I've made billions and billions of dollars dealing with people all over the world, and I want to put whatever that talent is to work for this country so we have great trade deals, we make our country rich again, we make it great again."
66,9-16-15,primary_rep,TRUMP,"We build our military, we take care of our vets, we get rid of Obamacare, and we have a great life altogether."
67,9-16-15,primary_rep,TRUMP,Thank you.
68,9-16-15,primary_rep,TRUMP,Thank you.
69,9-16-15,primary_rep,TRUMP,[applause]
70,9-16-15,primary_rep,BUSH," I'm Jeb Bush, and I believe America's on the verge of its greatest century, and I'm ready to lead."
71,9-16-15,primary_rep,BUSH,"I'm a committed, conservative reformer that cut taxes, that balanced budgets, that took on the special interest in Florida, and we won."
72,9-16-15,primary_rep,BUSH,"I look forward to talking tonight about how we can fix a broken Washington D.C., and create an environment where people can rise up again in this great country."
73,9-16-15,primary_rep,BUSH,Thank you.
74,9-16-15,primary_rep,BUSH,[applause]
75,9-16-15,primary_rep,WALKER," Good evening, I'm Scott Walker, and tonight, I want to thank and Mrs. Reagan, and the Reagan Library for hosting us."
76,9-16-15,primary_rep,WALKER,"You see, in my lifetime, the greatest president was a governor from California."
77,9-16-15,primary_rep,WALKER,"Ronald Reagan knew how to go big, and go bold."
78,9-16-15,primary_rep,WALKER,"He understood the essence of moving this country forward, and that's what I did when I took on the status quo in my state, and the Washington based special interest."
79,9-16-15,primary_rep,WALKER,"Now, more than ever, America needs a leader who will go big and bold again."
80,9-16-15,primary_rep,WALKER,Someone who's been tested.
81,9-16-15,primary_rep,WALKER,I'm ready to be that leader.
82,9-16-15,primary_rep,WALKER,Thank you.
83,9-16-15,primary_rep,WALKER,[applause]
84,9-16-15,primary_rep,FIORINA, Good evening.
85,9-16-15,primary_rep,FIORINA,"My story, from secretary to CEO, is only possible in this nation, and proves that everyone of us has potential."
86,9-16-15,primary_rep,FIORINA,"My husband, Frank, of 30 years, started out driving a tow truck for a family owned auto body shop."
87,9-16-15,primary_rep,FIORINA,"We have come to a pivotal point in our nation's history where this nation's possibilities and potential are being crushed by a government grown so big, so powerful, so inept, so corrupt, and a political class that refuses to do anything about it."
88,9-16-15,primary_rep,FIORINA,I am prepared to lead the resurgence of this great nation.
89,9-16-15,primary_rep,FIORINA,[applause]
90,9-16-15,primary_rep,KASICH," Hello, I'm John Kasich, the Governor of Ohio."
91,9-16-15,primary_rep,KASICH,"Emma, and Reese, my children, and Karen, love 'ya girls."
92,9-16-15,primary_rep,KASICH,Thanks for watching tonight.
93,9-16-15,primary_rep,KASICH,"By the way, I think I actually flew on this plane with Ronald Reagan when I was a congressman, and his goals, and mine, really much — are pretty much the same."
94,9-16-15,primary_rep,KASICH,"Lift Americans, unify, give hope, grow America, and restore it is to that great, shining city on a hill."
95,9-16-15,primary_rep,KASICH,"Yes, he was a great one, and I learned much from watching him."
96,9-16-15,primary_rep,KASICH,"The most important thing, hope to Americans, unify, lift everyone in America."
97,9-16-15,primary_rep,KASICH,[applause]
98,9-16-15,primary_rep,CHRISTIE," Hi, my name is Chris Christie, and I'd like to you take the camera off me and put it on the audience because I'd like to ask all of you, how many of you, raise your hand, believe that in today's Barak Obama America your children will have a better life than you've had?"
99,9-16-15,primary_rep,CHRISTIE,You see?
100,9-16-15,primary_rep,CHRISTIE,That's why I'm running for President.
101,9-16-15,primary_rep,CHRISTIE,"because leadership is not about me, it's about our country."
102,9-16-15,primary_rep,CHRISTIE,"And, what we talk about tonight, it's not about us, it's about the people in the audience tonight, because in seven short years this president has stripped away their trust, and their faith, and their belief that the next generation will have a better life."
103,9-16-15,primary_rep,CHRISTIE,"He's stolen that from us, and when I'm president, I'm going to take it back."
104,9-16-15,primary_rep,CHRISTIE,[applause]
105,9-16-15,primary_rep,TAPPER, Thank you one and all for being here.
106,9-16-15,primary_rep,TAPPER,There are many important policy issues facing our nation.
107,9-16-15,primary_rep,TAPPER,"We're going to get to many of them tonight, but I do want to start off with some current events in the news, and also some of the comments the candidates have recently made on the campaign trail."
108,9-16-15,primary_rep,TAPPER,"Mrs. Fiorina, I want to start with you."
109,9-16-15,primary_rep,TAPPER,"Fellow Republican candidate, and Louisiana Governor Bobby Jindal, has suggested that your party's frontrunner, Mr. Donald Trump, would be dangerous as President."
110,9-16-15,primary_rep,TAPPER,"He said he wouldn't want, quote, ""such a hot head with his finger on the nuclear codes."""
111,9-16-15,primary_rep,TAPPER,"You, as well, have raised concerns about Mr. Trump's temperament."
112,9-16-15,primary_rep,TAPPER,You've dismissed him as an entertainer.
113,9-16-15,primary_rep,TAPPER,Would you feel comfortable with Donald trump's finger on the nuclear codes?
114,9-16-15,primary_rep,FIORINA," You know, I think Mr. Trump is a wonderful entertainer."
115,9-16-15,primary_rep,FIORINA,He's been terrific at that business.
116,9-16-15,primary_rep,FIORINA,"I also think that one of the benefits of a presidential campaign is the character and capability, judgment and temperament of every single one of us is revealed over time and under pressure."
117,9-16-15,primary_rep,FIORINA,All of us will be revealed over time and under pressure.
118,9-16-15,primary_rep,FIORINA,I look forward to a long race.
119,9-16-15,primary_rep,TAPPER, You didn't answer my question.
120,9-16-15,primary_rep,TAPPER,Would you feel comfortable with Donald Trump's finger on the nuclear codes?
121,9-16-15,primary_rep,TAPPER,It's an issue that one of your fellow candidates has raised.
122,9-16-15,primary_rep,FIORINA," That's not for me to answer; it is for the voters of this country to answer, and I have a lot of faith in the common sense and good judgment of the voters of the United States of America."
123,9-16-15,primary_rep,TAPPER, Mr. Trump?
124,9-16-15,primary_rep,TAPPER,[applause]
125,9-16-15,primary_rep,TRUMP," Well, first of all, Rand Paul shouldn't even be on this stage."
126,9-16-15,primary_rep,TRUMP,"He's number 11, he's got 1 percent in the polls, and how he got up here, there's far too many people anyway."
127,9-16-15,primary_rep,TRUMP,"As far as temperament — and we all know that — as far as temperament, I think I have a great temperament."
128,9-16-15,primary_rep,TRUMP,"I built a phenomenal business with incredible, iconic assets, one of the really truly great real-estate businesses."
129,9-16-15,primary_rep,TRUMP,"And I may be an entertainer, because I've had tremendous success with number-one bestsellers all over the place, with ""The Apprentice"" and everything else I've done."
130,9-16-15,primary_rep,TRUMP,"But I will tell you this: What I am far and away greater than an entertainer is a businessman, and that's the kind of mindset this country needs to bring it back, because we owe $19 trillion right now, $19 trillion, and you need this kind of thinking to bring our country back."
131,9-16-15,primary_rep,TRUMP,"And believe me, my temperament is very good, very calm."
132,9-16-15,primary_rep,TRUMP,But we will be respected outside of this country.
133,9-16-15,primary_rep,TRUMP,We are not respected now.
134,9-16-15,primary_rep,TRUMP,[applause]
135,9-16-15,primary_rep,TAPPER," Mr. — Senator Paul, your name has been invoked."
136,9-16-15,primary_rep,PAUL," I kind of have to laugh when I think of, ""Mmm, sounds like a non sequitur."""
137,9-16-15,primary_rep,PAUL,"He was asked whether or not he would be capable and it would be in good hands to be in charge of the nuclear weapons, and all of a sudden, there's a sideways attack at me."
138,9-16-15,primary_rep,PAUL,I think that really goes to really the judgment.
139,9-16-15,primary_rep,PAUL,"Do we want someone with that kind of character, that kind of careless language to be negotiating with Putin?"
140,9-16-15,primary_rep,PAUL,Do we want someone like that to be negotiating with Iran?
141,9-16-15,primary_rep,PAUL,"I think really there's a sophomoric quality that is entertaining about Mr. Trump, but I am worried."
142,9-16-15,primary_rep,PAUL,"I'm very concerned about him — having him in charge of the nuclear weapons, because I think his response, his — his visceral response to attack people on their appearance — short, tall, fat, ugly — my goodness, that happened in junior high."
143,9-16-15,primary_rep,PAUL,Are we not way above that?
144,9-16-15,primary_rep,PAUL,Would we not all be worried to have someone like that in charge of the nuclear arsenal?
145,9-16-15,primary_rep,TAPPER, Mr. Trump?
146,9-16-15,primary_rep,TAPPER,[applause]
147,9-16-15,primary_rep,TRUMP," I never attacked him on his look, and believe me, there's plenty of subject matter right there."
148,9-16-15,primary_rep,TRUMP,[laughter] That I can tell you.
149,9-16-15,primary_rep,WALKER," But Jake, Jake, Jake, Jake..."
150,9-16-15,primary_rep,TAPPER, I want to — I want to give Mr. Trump...
151,9-16-15,primary_rep,WALKER," But Jake, this — this is — this..."
152,9-16-15,primary_rep,TAPPER," ... Mr. Trump, I want to give you another chance — Mr. Trump, I want to give you a chance to respond to something that your rival to your left, Governor Bush, said."
153,9-16-15,primary_rep,TAPPER,Governor Bush told me last week when I read him the quote from Governor Jindal that he agrees you're not a serious candidate.
154,9-16-15,primary_rep,TAPPER,Tell Governor Bush why you are a serious candidate and what your qualifications are to be commander-in-chief.
155,9-16-15,primary_rep,TRUMP," I've actually been in politics all my life, although I've been on that side as opposed to this side."
156,9-16-15,primary_rep,TRUMP,I'm now a politician for about three months.
157,9-16-15,primary_rep,TRUMP,"Obviously, I'm doing pretty well."
158,9-16-15,primary_rep,TRUMP,I'm number one in every poll by a lot.
159,9-16-15,primary_rep,TRUMP,"But the qualification is that I've dealt with people all over the world, been successful all over the world."
160,9-16-15,primary_rep,TRUMP,Everything I've done virtually has been a tremendous success.
161,9-16-15,primary_rep,TRUMP,"When markets changed, when things turned, I heard Governor Pataki, who, by the way, was a failed governor in New York, a very seriously failed — he wouldn't be elected dog catcher right now."
162,9-16-15,primary_rep,TRUMP,I heard what he had to say.
163,9-16-15,primary_rep,TRUMP,"And I will tell you this: Atlantic City, I've made a tremendous amount of money in Atlantic City."
164,9-16-15,primary_rep,TRUMP,"I left seven years ago, I've gotten great credit for my timing, and that's what I'm all about."
165,9-16-15,primary_rep,TRUMP,"I'm a businessman, did really well, really well, and Jeb, what I want to do is put that ability into this country to make our country rich again."
166,9-16-15,primary_rep,TRUMP,"And I can do that, and I'm not sure that anybody else in the group will be able to do that."
167,9-16-15,primary_rep,TAPPER," Governor Bush, would you feel comfortable with Donald Trump's finger on the nuclear codes?"
168,9-16-15,primary_rep,BUSH, I think the voters will make that determination.
169,9-16-15,primary_rep,BUSH,But what I know to be true is that the next president of the United States is going to have to fix an extraordinary difficult situation.
170,9-16-15,primary_rep,BUSH,"This administration, with President Obama and Hillary Clinton, has created insecurity the likes of which we never would've imagined."
171,9-16-15,primary_rep,BUSH,There's not a place in the world where we're better off today than six and a half years ago.
172,9-16-15,primary_rep,BUSH,And that requires a steadiness.
173,9-16-15,primary_rep,BUSH,That requires an understanding of how the world works.
174,9-16-15,primary_rep,BUSH,That requires an understanding and appreciation of American leadership in the world.
175,9-16-15,primary_rep,BUSH,"You can't just, you know, talk about this stuff and insult leaders around the world and expect a good result."
176,9-16-15,primary_rep,BUSH,"You have to do this with a steady hand, and I believe I have those skills."
177,9-16-15,primary_rep,WALKER," Jake, this is — this is — this is..."
178,9-16-15,primary_rep,TRUMP, But I have to say...
179,9-16-15,primary_rep,WALKER, This is actually what's wrong — this is what's wrong with this debate.
180,9-16-15,primary_rep,WALKER,We're not talking about real issues.
181,9-16-15,primary_rep,WALKER,"And Mr. Trump, we don't need an apprentice in the White House."
182,9-16-15,primary_rep,WALKER,"[applause]

We don't need an apprentice in the White House."
183,9-16-15,primary_rep,WALKER,We have one right now.
184,9-16-15,primary_rep,WALKER,He told us all the things we wanted to hear back in 2008.
185,9-16-15,primary_rep,WALKER,We don't know who you are or where you're going.
186,9-16-15,primary_rep,WALKER,We need someone who can actually get the job done.
187,9-16-15,primary_rep,WALKER,And you talked about business.
188,9-16-15,primary_rep,TRUMP," Well, in Wisconsin..."
189,9-16-15,primary_rep,WALKER, You — you — let me finish...
190,9-16-15,primary_rep,TRUMP, Excuse me.
191,9-16-15,primary_rep,WALKER," No, no..."
192,9-16-15,primary_rep,TRUMP," In Wisconsin, you're losing $2.2 billion right now."
193,9-16-15,primary_rep,WALKER, You're using the talking...
194,9-16-15,primary_rep,TRUMP, I would do so much better than that.
195,9-16-15,primary_rep,WALKER," Mr. Trump, you're using the talking points of the Democrats..."
196,9-16-15,primary_rep,TRUMP, No.
197,9-16-15,primary_rep,WALKER, ... and as we all know...
198,9-16-15,primary_rep,TRUMP, I'm using facts.
199,9-16-15,primary_rep,WALKER," ... that failed three times in four and a half years when I got elected, because it is working."
200,9-16-15,primary_rep,WALKER,We balanced a budget.
201,9-16-15,primary_rep,WALKER,You want to talk about balanced budgets?
202,9-16-15,primary_rep,WALKER,You took four major projects into bankruptcy over and over and over again.
203,9-16-15,primary_rep,WALKER,You can't take America into bankruptcy.
204,9-16-15,primary_rep,WALKER,That's what's wrong with the politicians in Washington right now.
205,9-16-15,primary_rep,WALKER,They think we can take a country into bankruptcy.
206,9-16-15,primary_rep,WALKER,[crosstalk]
207,9-16-15,primary_rep,TRUMP," Every major business leader has used the — I never went bankrupt, by the way, as you know, everybody knows."
208,9-16-15,primary_rep,TRUMP,"But we — hundreds of companies, hundreds of deals, I've used

???"
209,9-16-15,primary_rep,TRUMP,: ... into bankruptcy.
210,9-16-15,primary_rep,TRUMP,That's what's wrong with politicians in Washington right now.
211,9-16-15,primary_rep,TRUMP,They think we can take a country into bankruptcy.
212,9-16-15,primary_rep,TRUMP,[crosstalk]
213,9-16-15,primary_rep,TRUMP," Every major business leader, has used the — I never went bank bankrupt, by the way, as you know, everybody knows."
214,9-16-15,primary_rep,TRUMP,"But — hundreds of companies, hundreds of deals, I used the law four times and made a tremendous thing."
215,9-16-15,primary_rep,TRUMP,I'm in business.
216,9-16-15,primary_rep,TRUMP,I did a very good job.
217,9-16-15,primary_rep,TRUMP,"But I will say this, and people are very, very impressed with what I've done, the business people."
218,9-16-15,primary_rep,TRUMP,"But when the folks of Iowa found out the true facts of the job that you've done in Wisconsin, all of a sudden you, tubed (ph), he was No."
219,9-16-15,primary_rep,TRUMP,1 and now he's No.
220,9-16-15,primary_rep,TRUMP,6 or seven in the polls.
221,9-16-15,primary_rep,TRUMP,"So, look, we brought it out, you were supposed to make a billion dollars in the state."
222,9-16-15,primary_rep,TRUMP,"You lost 2.2 — you have right now, a huge budget deficit."
223,9-16-15,primary_rep,TRUMP,That's not a Democratic point.
224,9-16-15,primary_rep,TRUMP,That's a point.
225,9-16-15,primary_rep,TRUMP,That's a fact.
226,9-16-15,primary_rep,TRUMP,"And when the people of Iowa found that out, I went to No."
227,9-16-15,primary_rep,TRUMP,1 and you went down the tubes.
228,9-16-15,primary_rep,TAPPER, Governor Walker?
229,9-16-15,primary_rep,WALKER," Jake, yeah, absolutely, I'll take this on, because this is an issue that's important in this race."
230,9-16-15,primary_rep,WALKER,Just because he says it doesn't make it true.
231,9-16-15,primary_rep,WALKER,The facts are the facts.
232,9-16-15,primary_rep,WALKER,"[applause]

We balanced a $3.6 billion budget deficit, we did it by cutting taxes — $4.7 billion to help working families, family farmers, small business owners and senior citizens."
233,9-16-15,primary_rep,WALKER,And it's about time people in America stand up and take note of this.
234,9-16-15,primary_rep,WALKER,"If you want someone that can actually take on the special interest of Washington, which you yourself said you were part of, using the system, we need somebody that will stand up and fight for average Americans to put them back in charge of their government."
235,9-16-15,primary_rep,WALKER,I'm the one who is taking that on.
236,9-16-15,primary_rep,WALKER,I'll do that as your next president.
237,9-16-15,primary_rep,TAPPER, Let's move on.
238,9-16-15,primary_rep,TAPPER,[applause]
239,9-16-15,primary_rep,KASICH," Jake, Jake."
240,9-16-15,primary_rep,TAPPER," A phenomenon going on in the race right now is the political...

OK, Governor Kasich, go ahead."
241,9-16-15,primary_rep,KASICH," Listen, you know, I — if I were sitting at home and watch thing back and forth, I would be inclined to turn it off."
242,9-16-15,primary_rep,KASICH,"I mean, people at home want to know across this country, they want to know what we're going to do to fix this place, how we'll balance a budget, how we're going to create more economic growth, how we'll pay down the debt."
243,9-16-15,primary_rep,KASICH,What we're going to do to strengthen the military.
244,9-16-15,primary_rep,KASICH,"So, we just spent 10 minutes here..."
245,9-16-15,primary_rep,TAPPER," We have a lot of issues coming up, sir."
246,9-16-15,primary_rep,KASICH, But — but wait a minute.
247,9-16-15,primary_rep,KASICH,It's a lot of ad hogshead.
248,9-16-15,primary_rep,KASICH,"Now, I know that it may be buzzing out there, but I think it's important we get to the issues, because that's what people want, and they don't want all this fighting."
249,9-16-15,primary_rep,TAPPER," We are getting to the issues, sir."
250,9-16-15,primary_rep,TAPPER,"[applause]

Phenomenon going on in the race is the political outsiders in the race, Dr. Carson, Donald Trump, Carly Fiorina, all together, have majority support in the polls."
251,9-16-15,primary_rep,TAPPER,"Governor Christie, I want to ask you about something that Dr. Carson said the other day."
252,9-16-15,primary_rep,TAPPER,"Dr. Carson said campaigning is easier for him, because he's not a politician."
253,9-16-15,primary_rep,TAPPER,"He can just tell the truth, therefore, while politicians, quote, ""Have their finger in the air to see and do what is politically expedient."""
254,9-16-15,primary_rep,TAPPER,"Governor Christie, tell Dr. Carson, is that a fair description of you?"
255,9-16-15,primary_rep,CHRISTIE," Well, I know Ben wasn't talking about me, I'm sure he was talking about one of the other guys, not me."
256,9-16-15,primary_rep,CHRISTIE,"[laughter]

As far as being an outsider is concerned — as far as being an outsider is concerned, let me tell you this, Jake, I'm a Republican in New Jersey."
257,9-16-15,primary_rep,CHRISTIE,I wake up every morning as an outsider.
258,9-16-15,primary_rep,CHRISTIE,I wake up every morning with a Democratic legislature who trying to beat my head in and fight me because I'm trying to bring conservative change to a state that needed it desperately.
259,9-16-15,primary_rep,CHRISTIE,"And so, everyone can talk us here about their credentials."
260,9-16-15,primary_rep,CHRISTIE,"But the bottom line is, every morning I get up, I veto 400 bills from a crazy liberal Democratic legislature, not one of them has been overridden."
261,9-16-15,primary_rep,CHRISTIE,"I've vetoed more tax increases than any governor in American history, according to Americans for Tax Reform."
262,9-16-15,primary_rep,CHRISTIE,What folks want in this country is somebody to go down there and get the job done.
263,9-16-15,primary_rep,CHRISTIE,And that's exactly what I'll do.
264,9-16-15,primary_rep,CHRISTIE,"So, I know this much, that what the American people want to hire right now is somebody who believes in them."
265,9-16-15,primary_rep,CHRISTIE,And believes that they are the ones who can fix our country.
266,9-16-15,primary_rep,CHRISTIE,"I will be the vessel through which they can fix this country, but it's not about me."
267,9-16-15,primary_rep,CHRISTIE,It's about all of you.
268,9-16-15,primary_rep,CHRISTIE,"And getting this government off your back and out of your way, and letting you succeed."
269,9-16-15,primary_rep,CHRISTIE,I know Ben wasn't talking about me.
270,9-16-15,primary_rep,TAPPER," Well, let's find out."
271,9-16-15,primary_rep,TAPPER,Thank you.
272,9-16-15,primary_rep,CHRISTIE, Look at him smiling at me right now.
273,9-16-15,primary_rep,CHRISTIE,I know Ben didn't mean it about me.
274,9-16-15,primary_rep,CHRISTIE,"One of these other guys, I'm sure."
275,9-16-15,primary_rep,TAPPER," Thank you, Governor Christie."
276,9-16-15,primary_rep,TAPPER,"Dr. Carson, who were you thinking about on this stage when you said that?"
277,9-16-15,primary_rep,CHRISTIE," Be honest, Ben, be honest."
278,9-16-15,primary_rep,TAPPER," And more broadly, is experience in government not important for a president to have?"
279,9-16-15,primary_rep,CARSON," Typically, politicians do things that are politically expedient."
280,9-16-15,primary_rep,CARSON,And they are looking for whatever their particular goal is.
281,9-16-15,primary_rep,CARSON,That is not the reason that I have gotten into this thing.
282,9-16-15,primary_rep,CARSON,"I'm extraordinary concerned about the direction of this country, the divisiveness that is going on, fiscal irresponsibility, the failure to take a leadership position in the world."
283,9-16-15,primary_rep,CARSON,All of those things will lead to a situation where the next generation will not have a chance that we've had now.
284,9-16-15,primary_rep,CARSON,"So I don't — I don't want to really get into describing who's a politician and who's not a politician, but I think the people have kind of made that decision for themselves already, and will continue to do so as time goes on."
285,9-16-15,primary_rep,TAPPER," Thank you, Dr. Carson."
286,9-16-15,primary_rep,CHRISTIE," See, Jake, it wasn't me."
287,9-16-15,primary_rep,CHRISTIE,[laughter]
288,9-16-15,primary_rep,FIORINA," Jake, I'll tell you — I'll tell you why people are supporting outsiders."
289,9-16-15,primary_rep,FIORINA,"It's because you know what happens if someone's been in the system their whole life, they don't know how broken the system is."
290,9-16-15,primary_rep,FIORINA,"A fish swims in water, it doesn't know it's water."
291,9-16-15,primary_rep,FIORINA,"It's not that politicians are bad people, it's that they've been in that system forever."
292,9-16-15,primary_rep,FIORINA,"The truth is 75 percent of the American people think the government is corrupt; 82 percent of the American people think these problems that have festered for 50 years in some cases, 25 years in other cases."
293,9-16-15,primary_rep,FIORINA,"The border's been insecure for 25 years; 307,000 veterans have died waiting for health care."
294,9-16-15,primary_rep,FIORINA,These things have gone on for so long because no one will challenge the status quo.
295,9-16-15,primary_rep,FIORINA,You know what a leader does?
296,9-16-15,primary_rep,FIORINA,"They challenge the status quo, they solve problems that have festered for a long time and they produce results."
297,9-16-15,primary_rep,FIORINA,That is what my whole life has been about.
298,9-16-15,primary_rep,FIORINA,People know this is about far more than replacing a D with an R —
299,9-16-15,primary_rep,TAPPER, Thank you.
300,9-16-15,primary_rep,FIORINA, — this is about changing the system.
301,9-16-15,primary_rep,TAPPER, Thank you.
302,9-16-15,primary_rep,TAPPER,Thank you Ms. Fiorina.
303,9-16-15,primary_rep,TAPPER,"[applause]

Governor Bush, in addition to the fact that he's an outsider, one of the reasons Mr. Trump is a frontrunner, Republican voters say, is because they like the fact that he is not bought and paid for by wealthy donors."
304,9-16-15,primary_rep,TAPPER,Mr. Trump has repeatedly said that the $100 million you've raised for your campaign makes you a puppet for your donors.
305,9-16-15,primary_rep,TAPPER,Are you?
306,9-16-15,primary_rep,BUSH, No.
307,9-16-15,primary_rep,BUSH,Absolutely not.
308,9-16-15,primary_rep,BUSH,People are supporting me because I have a proven record of conservative leadership where I cut taxes $19 billion over eight years.
309,9-16-15,primary_rep,BUSH,"We shrunk the state government workforce, we created a climate that led the nation in job growth seven out of eight years."
310,9-16-15,primary_rep,BUSH,We were one of two states to go to AAA bond rating.
311,9-16-15,primary_rep,BUSH,"People know that we need principle-centered leadership, a disrupter to go to Washington, D.C."
312,9-16-15,primary_rep,BUSH,The one guy that had some special interests that I know of that tried to get me to change my views on something — that was generous and gave me money — was Donald Trump.
313,9-16-15,primary_rep,BUSH,He wanted casino gambling in Florida —
314,9-16-15,primary_rep,TRUMP, I didn't —
315,9-16-15,primary_rep,BUSH, Yes you did.
316,9-16-15,primary_rep,TRUMP, Totally false.
