,Date,Debate Type,Speaker,Sents
29,9-26-16,general,HOLT,"Beginning with you, Secretary Clinton, why are you a better choice than your opponent to create the kinds of jobs that will put more money into the pockets of American works?"
30,9-26-16,general,CLINTON," Well, thank you, Lester, and thanks to Hofstra for hosting us."
31,9-26-16,general,CLINTON,The central question in this election is really what kind of country we want to be and what kind of future we'll build together.
32,9-26-16,general,CLINTON,"Today is my granddaughter's second birthday, so I think about this a lot."
33,9-26-16,general,CLINTON,"First, we have to build an economy that works for everyone, not just those at the top."
34,9-26-16,general,CLINTON,"That means we need new jobs, good jobs, with rising incomes."
35,9-26-16,general,CLINTON,I want us to invest in you.
36,9-26-16,general,CLINTON,I want us to invest in your future.
37,9-26-16,general,CLINTON,"That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business."
38,9-26-16,general,CLINTON,We also have to make the economy fairer.
39,9-26-16,general,CLINTON,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women's work."
40,9-26-16,general,CLINTON,I also want to see more companies do profit-sharing.
41,9-26-16,general,CLINTON,"If you help create the profits, you should be able to share in them, not just the executives at the top."
42,9-26-16,general,CLINTON,And I want us to do more to support people who are struggling to balance family and work.
43,9-26-16,general,CLINTON,I've heard from so many of you about the difficult choices you face and the stresses that you're under.
44,9-26-16,general,CLINTON,"So let's have paid family leave, earned sick days."
45,9-26-16,general,CLINTON,Let's be sure we have affordable child care and debt-free college.
46,9-26-16,general,CLINTON,How are we going to do it?
47,9-26-16,general,CLINTON,We're going to do it by having the wealthy pay their fair share and close the corporate loopholes.
48,9-26-16,general,CLINTON,"Finally, we tonight are on the stage together, Donald Trump and I. Donald, it's good to be with you."
49,9-26-16,general,CLINTON,We're going to have a debate where we are talking about the important issues facing our country.
50,9-26-16,general,CLINTON,"You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better."
51,9-26-16,general,CLINTON,I hope that I will be able to earn your vote on November 8th.
52,9-26-16,general,HOLT," Secretary Clinton, thank you."
53,9-26-16,general,HOLT,"Mr. Trump, the same question to you."
54,9-26-16,general,HOLT,It's about putting money—more money into the pockets of American workers.
55,9-26-16,general,HOLT,You have up to two minutes.
56,9-26-16,general,TRUMP," Thank you, Lester."
57,9-26-16,general,TRUMP,Our jobs are fleeing the country.
58,9-26-16,general,TRUMP,They're going to Mexico.
59,9-26-16,general,TRUMP,They're going to many other countries.
60,9-26-16,general,TRUMP,You look at what China is doing to our country in terms of making our product.
61,9-26-16,general,TRUMP,"They're devaluing their currency, and there's nobody in our government to fight them."
62,9-26-16,general,TRUMP,And we have a very good fight.
63,9-26-16,general,TRUMP,And we have a winning fight.
64,9-26-16,general,TRUMP,"Because they're using our country as a piggy bank to rebuild China, and many other countries are doing the same thing."
65,9-26-16,general,TRUMP,"So we're losing our good jobs, so many of them."
66,9-26-16,general,TRUMP,"When you look at what's happening in Mexico, a friend of mine who builds plants said it's the eighth wonder of the world."
67,9-26-16,general,TRUMP,"They're building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants."
68,9-26-16,general,TRUMP,"With the United States, as he said, not so much."
69,9-26-16,general,TRUMP,So Ford is leaving.
70,9-26-16,general,TRUMP,"You see that, their small car division leaving."
71,9-26-16,general,TRUMP,"Thousands of jobs leaving Michigan, leaving Ohio."
72,9-26-16,general,TRUMP,They're all leaving.
73,9-26-16,general,TRUMP,And we can't allow it to happen anymore.
74,9-26-16,general,TRUMP,"As far as child care is concerned and so many other things, I think Hillary and I agree on that."
75,9-26-16,general,TRUMP,"We probably disagree a little bit as to numbers and amounts and what we're going to do, but perhaps we'll be talking about that later."
76,9-26-16,general,TRUMP,But we have to stop our jobs from being stolen from us.
77,9-26-16,general,TRUMP,"We have to stop our companies from leaving the United States and, with it, firing all of their people."
78,9-26-16,general,TRUMP,All you have to do is take a look at Carrier air conditioning in Indianapolis.
79,9-26-16,general,TRUMP,"They left—fired 1,400 people."
80,9-26-16,general,TRUMP,They're going to Mexico.
81,9-26-16,general,TRUMP,So many hundreds and hundreds of companies are doing this.
82,9-26-16,general,TRUMP,We cannot let it happen.
83,9-26-16,general,TRUMP,"Under my plan, I'll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses."
84,9-26-16,general,TRUMP,That's going to be a job creator like we haven't seen since Ronald Reagan.
85,9-26-16,general,TRUMP,It's going to be a beautiful thing to watch.
86,9-26-16,general,TRUMP,Companies will come.
87,9-26-16,general,TRUMP,They will build.
88,9-26-16,general,TRUMP,They will expand.
89,9-26-16,general,TRUMP,New companies will start.
90,9-26-16,general,TRUMP,"And I look very, very much forward to doing it."
91,9-26-16,general,TRUMP,"We have to renegotiate our trade deals, and we have to stop these countries from stealing our companies and our jobs."
92,9-26-16,general,HOLT," Secretary Clinton, would you like to respond?"
93,9-26-16,general,CLINTON," Well, I think that trade is an important issue."
94,9-26-16,general,CLINTON,"Of course, we are 5 percent of the world's population; we have to trade with the other 95 percent."
95,9-26-16,general,CLINTON,"And we need to have smart, fair trade deals."
96,9-26-16,general,CLINTON,"We also, though, need to have a tax system that rewards work and not just financial transactions."
97,9-26-16,general,CLINTON,And the kind of plan that Donald has put forth would be trickle-down economics all over again.
98,9-26-16,general,CLINTON,"In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we've ever had."
99,9-26-16,general,CLINTON,"I call it trumped-up trickle-down, because that's exactly what it would be."
100,9-26-16,general,CLINTON,That is not how we grow the economy.
101,9-26-16,general,CLINTON,"We just have a different view about what's best for growing the economy, how we make investments that will actually produce jobs and rising incomes."
102,9-26-16,general,CLINTON,I think we come at it from somewhat different perspectives.
103,9-26-16,general,CLINTON,I understand that.
104,9-26-16,general,CLINTON,"You know, Donald was very fortunate in his life, and that's all to his benefit."
105,9-26-16,general,CLINTON,"He started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we'll be and that everything will work out from there."
106,9-26-16,general,CLINTON,I don't buy that.
107,9-26-16,general,CLINTON,I have a different experience.
108,9-26-16,general,CLINTON,My father was a small-businessman.
109,9-26-16,general,CLINTON,He worked really hard.
110,9-26-16,general,CLINTON,"He printed drapery fabrics on long tables, where he pulled out those fabrics and he went down with a silkscreen and dumped the paint in and took the squeegee and kept going."
111,9-26-16,general,CLINTON,"And so what I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we'll grow."
112,9-26-16,general,CLINTON,That's the kind of economy I want us to see again.
113,9-26-16,general,HOLT," Let me follow up with Mr. Trump, if you can."
114,9-26-16,general,HOLT,"You've talked about creating 25 million jobs, and you've promised to bring back millions of jobs for Americans."
115,9-26-16,general,HOLT,How are you going to bring back the industries that have left this country for cheaper labor overseas?
116,9-26-16,general,HOLT,"How, specifically, are you going to tell American manufacturers that you have to come back?"
117,9-26-16,general,TRUMP," Well, for one thing—and before we start on that—my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that's the kind of thinking that our country needs."
118,9-26-16,general,TRUMP,Our country's in deep trouble.
119,9-26-16,general,TRUMP,"We don't know what we're doing when it comes to devaluations and all of these countries all over the world, especially China."
120,9-26-16,general,TRUMP,"They're the best, the best ever at it."
121,9-26-16,general,TRUMP,"What they're doing to us is a very, very sad thing."
122,9-26-16,general,TRUMP,So we have to do that.
123,9-26-16,general,TRUMP,We have to renegotiate our trade deals.
124,9-26-16,general,TRUMP,"And, Lester, they're taking our jobs, they're giving incentives, they're doing things that, frankly, we don't do."
125,9-26-16,general,TRUMP,Let me give you the example of Mexico.
126,9-26-16,general,TRUMP,They have a VAT tax.
127,9-26-16,general,TRUMP,We're on a different system.
128,9-26-16,general,TRUMP,"When we sell into Mexico, there's a tax."
129,9-26-16,general,TRUMP,"When they sell in—automatic, 16 percent, approximately."
130,9-26-16,general,TRUMP,"When they sell into us, there's no tax."
131,9-26-16,general,TRUMP,It's a defective agreement.
132,9-26-16,general,TRUMP,"It's been defective for a long time, many years, but the politicians haven't done anything about it."
133,9-26-16,general,TRUMP,"Now, in all fairness to Secretary Clinton—yes, is that OK?"
134,9-26-16,general,TRUMP,Good.
135,9-26-16,general,TRUMP,I want you to be very happy.
136,9-26-16,general,TRUMP,It's very important to me.
137,9-26-16,general,TRUMP,"But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently."
138,9-26-16,general,TRUMP,She's been doing this for 30 years.
139,9-26-16,general,TRUMP,And why hasn't she made the agreements better?
140,9-26-16,general,TRUMP,The NAFTA agreement is defective.
141,9-26-16,general,TRUMP,"Just because of the tax and many other reasons, but just because of the fact..."
142,9-26-16,general,HOLT," Let me interrupt just a moment, but..."
143,9-26-16,general,TRUMP," Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we've created a movement."
144,9-26-16,general,TRUMP,They should have been doing this for years.
145,9-26-16,general,TRUMP,"What's happened to our jobs and our country and our economy generally is—look, we owe $20 trillion."
146,9-26-16,general,TRUMP,"We cannot do it any longer, Lester."
147,9-26-16,general,HOLT," Back to the question, though."
148,9-26-16,general,HOLT,"How do you bring back—specifically bring back jobs, American manufacturers?"
149,9-26-16,general,HOLT,How do you make them bring the jobs back?
150,9-26-16,general,TRUMP," Well, the first thing you do is don't let the jobs leave."
151,9-26-16,general,TRUMP,The companies are leaving.
152,9-26-16,general,TRUMP,"I could name, I mean, there are thousands of them."
153,9-26-16,general,TRUMP,"They're leaving, and they're leaving in bigger numbers than ever."
154,9-26-16,general,TRUMP,"And what you do is you say, fine, you want to go to Mexico or some other country, good luck."
155,9-26-16,general,TRUMP,We wish you a lot of luck.
156,9-26-16,general,TRUMP,"But if you think you're going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you're wrong."
157,9-26-16,general,TRUMP,"And once you say you're going to have to tax them coming in, and our politicians never do this, because they have special interests and the special interests want those companies to leave, because in many cases, they own the companies."
158,9-26-16,general,TRUMP,"So what I'm saying is, we can stop them from leaving."
159,9-26-16,general,TRUMP,We have to stop them from leaving.
160,9-26-16,general,TRUMP,"And that's a big, big factor."
161,9-26-16,general,HOLT, Let me let Secretary Clinton get in here.
162,9-26-16,general,CLINTON," Well, let's stop for a second and remember where we were eight years ago."
163,9-26-16,general,CLINTON,"We had the worst financial crisis, the Great Recession, the worst since the 1930s."
164,9-26-16,general,CLINTON,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm."
165,9-26-16,general,CLINTON,"In fact, Donald was one of the people who rooted for the housing crisis."
166,9-26-16,general,CLINTON,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
167,9-26-16,general,CLINTON,"Well, it did collapse."
168,9-26-16,general,TRUMP," That's called business, by the way."
169,9-26-16,general,CLINTON, Nine million people—nine million people lost their jobs.
170,9-26-16,general,CLINTON,Five million people lost their homes.
171,9-26-16,general,CLINTON,And $13 trillion in family wealth was wiped out.
172,9-26-16,general,CLINTON,"Now, we have come back from that abyss."
173,9-26-16,general,CLINTON,And it has not been easy.
174,9-26-16,general,CLINTON,"So we're now on the precipice of having a potentially much better economy, but the last thing we need to do is to go back to the policies that failed us in the first place."
175,9-26-16,general,CLINTON,"Independent experts have looked at what I've proposed and looked at what Donald's proposed, and basically they've said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.5 million jobs and maybe have another recession."
176,9-26-16,general,CLINTON,"They've looked at my plans and they've said, OK, if we can do this, and I intend to get it done, we will have 10 million more new jobs, because we will be making investments where we can grow the economy."
177,9-26-16,general,CLINTON,Take clean energy.
178,9-26-16,general,CLINTON,Some country is going to be the clean- energy superpower of the 21st century.
179,9-26-16,general,CLINTON,Donald thinks that climate change is a hoax perpetrated by the Chinese.
180,9-26-16,general,CLINTON,I think it's real.
181,9-26-16,general,TRUMP, I did not.
182,9-26-16,general,TRUMP,I did not.
183,9-26-16,general,TRUMP,I do not say that.
184,9-26-16,general,CLINTON, I think science is real.
185,9-26-16,general,TRUMP, I do not say that.
186,9-26-16,general,CLINTON," And I think it's important that we grip this and deal with it, both at home and abroad."
187,9-26-16,general,CLINTON,And here's what we can do.
188,9-26-16,general,CLINTON,We can deploy a half a billion more solar panels.
189,9-26-16,general,CLINTON,We can have enough clean energy to power every home.
190,9-26-16,general,CLINTON,We can build a new modern electric grid.
191,9-26-16,general,CLINTON,That's a lot of jobs; that's a lot of new economic activity.
192,9-26-16,general,CLINTON,"So I've tried to be very specific about what we can and should do, and I am determined that we're going to get the economy really moving again, building on the progress we've made over the last eight years, but never going back to what got us in trouble in the first place."
193,9-26-16,general,HOLT, Mr. Trump?
194,9-26-16,general,TRUMP, She talks about solar panels.
195,9-26-16,general,TRUMP,"We invested in a solar company, our country."
196,9-26-16,general,TRUMP,That was a disaster.
197,9-26-16,general,TRUMP,They lost plenty of money on that one.
198,9-26-16,general,TRUMP,"Now, look, I'm a great believer in all forms of energy, but we're putting a lot of people out of work."
199,9-26-16,general,TRUMP,Our energy policies are a disaster.
200,9-26-16,general,TRUMP,"Our country is losing so much in terms of energy, in terms of paying off our debt."
201,9-26-16,general,TRUMP,You can't do what you're looking to do with $20 trillion in debt.
202,9-26-16,general,TRUMP,"The Obama administration, from the time they've come in, is over 230 years' worth of debt, and he's topped it."
203,9-26-16,general,TRUMP,"He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact."
204,9-26-16,general,TRUMP,So I will tell you this.
205,9-26-16,general,TRUMP,We have to do a much better job at keeping our jobs.
206,9-26-16,general,TRUMP,"And we have to do a much better job at giving companies incentives to build new companies or to expand, because they're not doing it."
207,9-26-16,general,TRUMP,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone."
208,9-26-16,general,TRUMP,"And, Hillary, I'd just ask you this."
209,9-26-16,general,TRUMP,You've been doing this for 30 years.
210,9-26-16,general,TRUMP,Why are you just thinking about these solutions right now?
211,9-26-16,general,TRUMP,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
212,9-26-16,general,CLINTON," Well, actually..."
213,9-26-16,general,TRUMP, I will bring—excuse me.
214,9-26-16,general,TRUMP,I will bring back jobs.
215,9-26-16,general,TRUMP,You can't bring back jobs.
216,9-26-16,general,CLINTON," Well, actually, I have thought about this quite a bit."
217,9-26-16,general,TRUMP," Yeah, for 30 years."
218,9-26-16,general,CLINTON," And I have—well, not quite that long."
219,9-26-16,general,CLINTON,I think my husband did a pretty good job in the 1990s.
220,9-26-16,general,CLINTON,I think a lot about what worked and how we can make it work again...
221,9-26-16,general,TRUMP," Well, he approved NAFTA...

[crosstalk]"
222,9-26-16,general,CLINTON," ... million new jobs, a balanced budget..."
223,9-26-16,general,TRUMP," He approved NAFTA, which is the single worst trade deal ever approved in this country."
224,9-26-16,general,CLINTON, Incomes went up for everybody.
225,9-26-16,general,CLINTON,"Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts."
226,9-26-16,general,CLINTON,"When I was in the Senate, I had a number of trade deals that came before me, and I held them all to the same test."
227,9-26-16,general,CLINTON,Will they create jobs in America?
228,9-26-16,general,CLINTON,Will they raise incomes in America?
229,9-26-16,general,CLINTON,And are they good for our national security?
230,9-26-16,general,CLINTON,Some of them I voted for.
231,9-26-16,general,CLINTON,"The biggest one, a multinational one known as CAFTA, I voted against."
232,9-26-16,general,CLINTON,And because I hold the same standards as I look at all of these trade deals.
233,9-26-16,general,CLINTON,But let's not assume that trade is the only challenge we have in the economy.
234,9-26-16,general,CLINTON,"I think it is a part of it, and I've said what I'm going to do."
235,9-26-16,general,CLINTON,I'm going to have a special prosecutor.
236,9-26-16,general,CLINTON,"We're going to enforce the trade deals we have, and we're going to hold people accountable."
237,9-26-16,general,CLINTON,"When I was secretary of state, we actually increased American exports globally 30 percent."
238,9-26-16,general,CLINTON,We increased them to China 50 percent.
239,9-26-16,general,CLINTON,So I know how to really work to get new jobs and to get exports that helped to create more new jobs.
240,9-26-16,general,HOLT, Very quickly...
241,9-26-16,general,TRUMP, But you haven't done it in 30 years or 26 years or any number you want to...
242,9-26-16,general,CLINTON," Well, I've been a senator, Donald..."
243,9-26-16,general,TRUMP, You haven't done it.
244,9-26-16,general,TRUMP,You haven't done it.
245,9-26-16,general,CLINTON, And I have been a secretary of state...
246,9-26-16,general,TRUMP, Excuse me.
247,9-26-16,general,CLINTON, And I have done a lot...
248,9-26-16,general,TRUMP," Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry."
249,9-26-16,general,CLINTON," Well, that's your opinion."
250,9-26-16,general,CLINTON,That is your opinion.
251,9-26-16,general,TRUMP," You go to New England, you go to Ohio, Pennsylvania, you go anywhere you want, Secretary Clinton, and you will see devastation where manufacture is down 30, 40, sometimes 50 percent."
252,9-26-16,general,TRUMP,"NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country."
253,9-26-16,general,TRUMP,And now you want to approve Trans-Pacific Partnership.
254,9-26-16,general,TRUMP,You were totally in favor of it.
255,9-26-16,general,TRUMP,"Then you heard what I was saying, how bad it is, and you said, I can't win that debate."
256,9-26-16,general,TRUMP,"But you know that if you did win, you would approve that, and that will be almost as bad as NAFTA."
257,9-26-16,general,TRUMP,Nothing will ever top NAFTA.
258,9-26-16,general,CLINTON," Well, that is just not accurate."
259,9-26-16,general,CLINTON,I was against it once it was finally negotiated and the terms were laid out.
260,9-26-16,general,CLINTON,I wrote about that in...
261,9-26-16,general,TRUMP, You called it the gold standard.
262,9-26-16,general,TRUMP,[crosstalk]
263,9-26-16,general,TRUMP, You called it the gold standard of trade deals.
264,9-26-16,general,TRUMP,You said it's the finest deal you've ever seen.
265,9-26-16,general,CLINTON, No.
266,9-26-16,general,TRUMP," And then you heard what I said about it, and all of a sudden you were against it."
267,9-26-16,general,CLINTON," Well, Donald, I know you live in your own reality, but that is not the facts."
268,9-26-16,general,CLINTON,"The facts are—I did say I hoped it would be a good deal, but when it was negotiated..."
269,9-26-16,general,TRUMP, Not.
270,9-26-16,general,CLINTON," ... which I was not responsible for, I concluded it wasn't."
271,9-26-16,general,CLINTON,I wrote about that in my book...
272,9-26-16,general,TRUMP, So is it President Obama's fault?
273,9-26-16,general,CLINTON, ... before you even announced.
274,9-26-16,general,TRUMP, Is it President Obama's fault?
275,9-26-16,general,CLINTON," Look, there are differences..."
276,9-26-16,general,TRUMP," Secretary, is it President Obama's fault?"
277,9-26-16,general,CLINTON, There are...
278,9-26-16,general,TRUMP, Because he's pushing it.
279,9-26-16,general,CLINTON," There are different views about what's good for our country, our economy, and our leadership in the world."
280,9-26-16,general,CLINTON,And I think it's important to look at what we need to do to get the economy going again.
281,9-26-16,general,CLINTON,"That's why I said new jobs with rising incomes, investments, not in more tax cuts that would add $5 trillion to the debt."
282,9-26-16,general,TRUMP, But you have no plan.
283,9-26-16,general,CLINTON," But in—oh, but I do."
284,9-26-16,general,TRUMP," Secretary, you have no plan."
285,9-26-16,general,CLINTON," In fact, I have written a book about it."
286,9-26-16,general,CLINTON,"It's called ""Stronger Together."""
287,9-26-16,general,CLINTON,You can pick it up tomorrow at a bookstore...
288,9-26-16,general,TRUMP," That's about all you've...

[crosstalk]"
289,9-26-16,general,HOLT," Folks, we're going to..."
290,9-26-16,general,CLINTON, ... or at an airport near you.
291,9-26-16,general,HOLT, We're going to move to...
292,9-26-16,general,CLINTON," But it's because I see this—we need to have strong growth, fair growth, sustained growth."
293,9-26-16,general,CLINTON,We also have to look at how we help families balance the responsibilities at home and the responsibilities at business.
294,9-26-16,general,CLINTON,So we have a very robust set of plans.
295,9-26-16,general,CLINTON,"And people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession."
296,9-26-16,general,TRUMP, You are going to approve one of the biggest tax cuts in history.
297,9-26-16,general,TRUMP,You are going to approve one of the biggest tax increases in history.
298,9-26-16,general,TRUMP,You are going to drive business out.
299,9-26-16,general,TRUMP,"Your regulations are a disaster, and you're going to increase regulations all over the place."
300,9-26-16,general,TRUMP,"And by the way, my tax cut is the biggest since Ronald Reagan."
301,9-26-16,general,TRUMP,I'm very proud of it.
302,9-26-16,general,TRUMP,It will create tremendous numbers of new jobs.
303,9-26-16,general,TRUMP,"But regulations, you are going to regulate these businesses out of existence."
304,9-26-16,general,TRUMP,"When I go around—Lester, I tell you this, I've been all over."
305,9-26-16,general,TRUMP,"And when I go around, despite the tax cut, the thing—the things that business as in people like the most is the fact that I'm cutting regulation."
306,9-26-16,general,TRUMP,"You have regulations on top of regulations, and new companies cannot form and old companies are going out of business."
307,9-26-16,general,TRUMP,And you want to increase the regulations and make them even worse.
308,9-26-16,general,TRUMP,I'm going to cut regulations.
309,9-26-16,general,TRUMP,"I'm going to cut taxes big league, and you're going to raise taxes big league, end of story."
310,9-26-16,general,HOLT," Let me get you to pause right there, because we're going to move into—we're going to move into the next segment."
311,9-26-16,general,HOLT,We're going to talk taxes...
312,9-26-16,general,CLINTON, That can't—that can't be left to stand.
313,9-26-16,general,HOLT, Please just take 30 seconds and then we're going to go on.
314,9-26-16,general,CLINTON," I kind of assumed that there would be a lot of these charges and claims, and so..."
315,9-26-16,general,TRUMP, Facts.
316,9-26-16,general,CLINTON," So we have taken the home page of my website, HillaryClinton.com, and we've turned it into a fact-checker."
317,9-26-16,general,CLINTON,"So if you want to see in real-time what the facts are, please go and take a look."
318,9-26-16,general,CLINTON,Because what I have proposed...
319,9-26-16,general,TRUMP," And take a look at mine, also, and you'll see."
320,9-26-16,general,CLINTON," ... would not add a penny to the debt, and your plans would add $5 trillion to the debt."
321,9-26-16,general,CLINTON,What I have proposed would cut regulations and streamline them for small businesses.
322,9-26-16,general,CLINTON,"What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy."
323,9-26-16,general,CLINTON,And I think it's time that the wealthy and corporations paid their fair share to support this country.
324,9-26-16,general,HOLT," Well, you just opened the next segment."
325,9-26-16,general,TRUMP," Well, could I just finish—I think I...

[crosstalk]"
326,9-26-16,general,HOLT, I'm going to give you a chance right here...
327,9-26-16,general,TRUMP," I think I should—you go to her website, and you take a look at her website."
328,9-26-16,general,HOLT, ... with a new 15-minute segment...
329,9-26-16,general,TRUMP, She's going to raise taxes $1.3 trillion.
330,9-26-16,general,HOLT," Mr. Trump, I'm going to..."
331,9-26-16,general,TRUMP, And look at her website.
332,9-26-16,general,TRUMP,You know what?
333,9-26-16,general,TRUMP,It's no difference than this.
334,9-26-16,general,TRUMP,She's telling us how to fight ISIS.
335,9-26-16,general,TRUMP,Just go to her website.
336,9-26-16,general,TRUMP,She tells you how to fight ISIS on her website.
337,9-26-16,general,TRUMP,I don't think General Douglas MacArthur would like that too much.
338,9-26-16,general,HOLT," The next segment, we're continuing..."
339,9-26-16,general,CLINTON," Well, at least I have a plan to fight ISIS."
340,9-26-16,general,HOLT, ... achieving prosperity...
341,9-26-16,general,TRUMP," No, no, you're telling the enemy everything you want to do."
342,9-26-16,general,CLINTON," No, we're not."
343,9-26-16,general,CLINTON,"No, we're not."
344,9-26-16,general,TRUMP," See, you're telling the enemy everything you want to do."
345,9-26-16,general,TRUMP,No wonder you've been fighting—no wonder you've been fighting ISIS your entire adult life.
346,9-26-16,general,CLINTON," That's a—that's—go to the—please, fact checkers, get to work."
347,9-26-16,general,HOLT," OK, you are unpacking a lot here."
348,9-26-16,general,HOLT,And we're still on the issue of achieving prosperity.
349,9-26-16,general,HOLT,And I want to talk about taxes.
350,9-26-16,general,HOLT,The fundamental difference between the two of you concerns the wealthy.
351,9-26-16,general,HOLT,"Secretary Clinton, you're calling for a tax increase on the wealthiest Americans."
352,9-26-16,general,HOLT,I'd like you to further defend that.
353,9-26-16,general,HOLT,"And, Mr. Trump, you're calling for tax cuts for the wealthy."
354,9-26-16,general,HOLT,I'd like you to defend that.
355,9-26-16,general,HOLT,"And this next two-minute answer goes to you, Mr. Trump."
356,9-26-16,general,TRUMP," Well, I'm really calling for major jobs, because the wealthy are going create tremendous jobs."
357,9-26-16,general,TRUMP,They're going to expand their companies.
358,9-26-16,general,TRUMP,They're going to do a tremendous job.
359,9-26-16,general,TRUMP,I'm getting rid of the carried interest provision.
360,9-26-16,general,TRUMP,"And if you really look, it's not a tax—it's really not a great thing for the wealthy."
361,9-26-16,general,TRUMP,It's a great thing for the middle class.
362,9-26-16,general,TRUMP,It's a great thing for companies to expand.
363,9-26-16,general,TRUMP,"And when these people are going to put billions and billions of dollars into companies, and when they're going to bring $2.5 trillion back from overseas, where they can't bring the money back, because politicians like Secretary Clinton won't allow them to bring the money back, because the taxes are so onerous, and the bureaucratic red tape, so what—is so bad."
364,9-26-16,general,TRUMP,"So what they're doing is they're leaving our country, and they're, believe it or not, leaving because taxes are too high and because some of them have lots of money outside of our country."
365,9-26-16,general,TRUMP,"And instead of bringing it back and putting the money to work, because they can't work out a deal to—and everybody agrees it should be brought back."
366,9-26-16,general,TRUMP,"Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together."
367,9-26-16,general,TRUMP,Because we have—we have a president that can't sit them around a table and get them to approve something.
368,9-26-16,general,TRUMP,And here's the thing.
369,9-26-16,general,TRUMP,"Republicans and Democrats agree that this should be done, $2.5 trillion."
370,9-26-16,general,TRUMP,I happen to think it's double that.
