,Date,Debate Type,Speaker,Sents
77,2-25-16,primary_rep,CRUZ,"When I ran for Senate, I promised 27 million Texans I would fight for you every day, and not for the Washington bosses."
78,2-25-16,primary_rep,CRUZ,"And, I'll tell you, as I travel the state, Democrats tell me I didn't vote for you, but you're doing what you said you would do."
79,2-25-16,primary_rep,CRUZ,"And, as president, I will do the same."
80,2-25-16,primary_rep,CRUZ,[applause]
81,2-25-16,primary_rep,BLITZER, Mr. Trump.
82,2-25-16,primary_rep,TRUMP, Thank you.
83,2-25-16,primary_rep,TRUMP,My whole theme is make America great again.
84,2-25-16,primary_rep,TRUMP,We don't win anymore as a country.
85,2-25-16,primary_rep,TRUMP,"We don't win with trade, we don't win with the military."
86,2-25-16,primary_rep,TRUMP,"ISIS, we can't even knock out ISIS, and we will, believe me."
87,2-25-16,primary_rep,TRUMP,We will.
88,2-25-16,primary_rep,TRUMP,We don't win in any capacity with healthcare.
89,2-25-16,primary_rep,TRUMP,"We have terrible health care, Obamacare is going to be repealed and replaced."
90,2-25-16,primary_rep,TRUMP,We just don't win.
91,2-25-16,primary_rep,TRUMP,"You look at our borders, they're like swiss cheese, everybody pours in."
92,2-25-16,primary_rep,TRUMP,We're going to make a great country again.
93,2-25-16,primary_rep,TRUMP,We're going to start winning again.
94,2-25-16,primary_rep,TRUMP,"We're going to win a lot, it's going to be a big difference, believe me."
95,2-25-16,primary_rep,TRUMP,It's going to be a big difference.
96,2-25-16,primary_rep,TRUMP,[applause]
97,2-25-16,primary_rep,BLITZER, Thank you very much.
98,2-25-16,primary_rep,BLITZER,It's now time to begin questions.
99,2-25-16,primary_rep,BLITZER,"Voters in the first four states have spoken, and Mr. Trump has emerged as the frontrunner, but in five days the candidates will face their biggest test yet, Super Tuesday."
100,2-25-16,primary_rep,BLITZER,"When nearly half of the delegates needed to win the Republican nomination will be awarded, and the biggest prize of the night is Texas."
101,2-25-16,primary_rep,BLITZER,"Immigration is a key issue in this state, for all voters nationwide, including the many people watching us on Telemundo."
102,2-25-16,primary_rep,BLITZER,"So, that's where we begin."
103,2-25-16,primary_rep,BLITZER,"Mr. Trump, you've called for a deportation force to remove the 11 million undocumented immigrants from the United States."
104,2-25-16,primary_rep,BLITZER,"You've also promised to let what you call, ""the good ones"", come back in."
105,2-25-16,primary_rep,BLITZER,"Your words, ""the good ones"", after they've been deported."
106,2-25-16,primary_rep,BLITZER,Senator Cruz would not allow them to come back in.
107,2-25-16,primary_rep,BLITZER,He says that's the biggest difference between the two of you.
108,2-25-16,primary_rep,BLITZER,He calls your plan amnesty.
109,2-25-16,primary_rep,BLITZER,Is it?
110,2-25-16,primary_rep,TRUMP," First of all, he was in charge of amnesty, he was the leader, and you can ask Marco because they've been debating this every debate that we've had."
111,2-25-16,primary_rep,TRUMP,"As far as coming back in, number one, you wouldn't even be talking, and you wouldn't have asked that as the first question if it weren't for me when my opening when I talked about illegals immigration."
112,2-25-16,primary_rep,TRUMP,It wouldn't even be a big subject.
113,2-25-16,primary_rep,TRUMP,"But, we either have a country, or we don't have a country."
114,2-25-16,primary_rep,TRUMP,We have at least 11 million people in this country that came in illegally.
115,2-25-16,primary_rep,TRUMP,They will go out.
116,2-25-16,primary_rep,TRUMP,"They will come back — some will come back, the best, through a process."
117,2-25-16,primary_rep,TRUMP,They have to come back legally.
118,2-25-16,primary_rep,TRUMP,"They have to come back through a process, and it may not be a very quick process, but I think that's very fair, and very fine."
119,2-25-16,primary_rep,TRUMP,They're going to get in line with other people.
120,2-25-16,primary_rep,TRUMP,"The best of them will come back, but they're going to come back through a process."
121,2-25-16,primary_rep,TRUMP,[applause]
122,2-25-16,primary_rep,BLITZER," Senator Cruz, what's wrong with letting what Mr. Trump calls, ""the good ones"" come back to the United States?"
123,2-25-16,primary_rep,CRUZ," You know, the people that get forgotten in this debate over immigration are the hardworking men and women of this country — our millions of Americans who are losing their jobs."
124,2-25-16,primary_rep,CRUZ,Millions of legal immigrants who are losing their jobs are seeing their wages driven down.
125,2-25-16,primary_rep,CRUZ,"You know, in the past couple of weeks the Wall Street Journal had a very interesting article about the state of Arizona."
126,2-25-16,primary_rep,CRUZ,"Arizona put in very tough laws on illegal immigration, and the result was illegal immigrants fled the state, and what's happened there — it was a very interesting article."
127,2-25-16,primary_rep,CRUZ,"Some of the business owners complained that the wages they had to pay workers went up, and from their perspective that was a bad thing."
128,2-25-16,primary_rep,CRUZ,"But, what the state of Arizona has seen is the dollars they're spending on welfare, on prisons, and education, all of those have dropped by hundreds of millions of dollars."
129,2-25-16,primary_rep,CRUZ,"And, the Americans, and for that matter, the legal immigrants who are in Arizona, are seeing unemployment drop are seeing wages rise."
130,2-25-16,primary_rep,CRUZ,That's who we need to be fighting for.
131,2-25-16,primary_rep,CRUZ,"Listen, we have always welcomed legal immigrants, but I think it is a mistake to forgive those who break the law to allow them to become U.S. citizens, and that's why I've led the fight against granting citizenship to those here illegally, and that's why I will do the same thing as president."
132,2-25-16,primary_rep,CRUZ,[applause]
133,2-25-16,primary_rep,BLITZER," Mr. Trump, do you want to respond to that?"
134,2-25-16,primary_rep,TRUMP," Well, I'm very glad that Ted mentioned Arizona because probably the toughest man on borders is Sheriff Joe Arpaio, and two days ago he totally endorsed me, so, thank you."
135,2-25-16,primary_rep,TRUMP,[applause]
136,2-25-16,primary_rep,BLITZER, Senator Rubio?
137,2-25-16,primary_rep,RUBIO," Senator Cruz has called your immigration plan amnesty, and has an add out there comparing it to President Obama's."
138,2-25-16,primary_rep,RUBIO,"He says both of you support allowing undocumented immigrants legal status here in the United States after a background check, paying a fine, and paying taxes."
139,2-25-16,primary_rep,RUBIO,Are those claims correct?
140,2-25-16,primary_rep,RUBIO," Well, first of all, and before we do anything, I've been abundantly clear on this."
141,2-25-16,primary_rep,RUBIO,"When I'm president of the United States, before we do anything on immigration, we are going to secure the border."
142,2-25-16,primary_rep,RUBIO,"And, that's not just the physical border with Mexico, it's Visa overstays."
143,2-25-16,primary_rep,RUBIO,That's 45 percent of the problem right there.
144,2-25-16,primary_rep,RUBIO,"It also has to do — that's why we need e-verify, and entry-exit tracking system, and so-forth."
145,2-25-16,primary_rep,RUBIO,"And, until that happens, we're not doing anything else."
146,2-25-16,primary_rep,RUBIO,And then we'll see what the American people are willing to support.
147,2-25-16,primary_rep,RUBIO,"And Donald mentioned, because he mentioned me in his answer, that his position on immigration is what has driven this debate."
148,2-25-16,primary_rep,RUBIO,"Well, the truth is, though, that a lot of these positions that he's now taking are new to him."
149,2-25-16,primary_rep,RUBIO,"In 2011, he talked about the need for a pathway to citizenship."
150,2-25-16,primary_rep,RUBIO,"In 2012, Donald criticized Mitt Romney, saying that Mitt lost his election because of self-deportation."
151,2-25-16,primary_rep,RUBIO,"And so even today, we saw a report in one of the newspapers that Donald, you've hired a significant number of people from other countries to take jobs that Americans could have filled."
152,2-25-16,primary_rep,RUBIO,"My mom and dad — my mom was a maid at a hotel, and instead of hiring an American like her, you have brought in over a thousand people from all over the world to fill those jobs instead."
153,2-25-16,primary_rep,RUBIO,So I think this is an important issue.
154,2-25-16,primary_rep,RUBIO,"And I think we are realizing increasingly that it's an important issue for the country that has been debated for 30 years, but finally needs to be solved once and for all."
155,2-25-16,primary_rep,BLITZER, Mr. Trump?
156,2-25-16,primary_rep,TRUMP," Well, first of all, self-deportation is people are going to leave as soon as they see others going out."
157,2-25-16,primary_rep,TRUMP,"If you look at Dwight Eisenhower in the 1950s, they started moving people out and the rest of them left."
158,2-25-16,primary_rep,TRUMP,"Self-deportation, as I really define it, and that's the way I define it, is you're going to get some to go, and the rest are going to go out."
159,2-25-16,primary_rep,TRUMP,"As far as the people that I've hired in various parts of Florida during the absolute prime season, like Palm Beach and other locations, you could not get help."
160,2-25-16,primary_rep,TRUMP,It's the up season.
161,2-25-16,primary_rep,TRUMP,People didn't want to have part-time jobs.
162,2-25-16,primary_rep,TRUMP,"There were part-time jobs, very seasonal, 90-day jobs, 120-day jobs, and you couldn't get."
163,2-25-16,primary_rep,TRUMP,Everybody agrees with me on that.
164,2-25-16,primary_rep,TRUMP,They were part-time jobs.
165,2-25-16,primary_rep,TRUMP,"You needed them, or we just might as well close the doors, because you couldn't get help in those hot, hot sections of Florida."
166,2-25-16,primary_rep,RUBIO, That — my point that I made was you had criticized Mitt Romney for self-deportation.
167,2-25-16,primary_rep,RUBIO,You said that his strategy of self- deportation is why he lost the election.
168,2-25-16,primary_rep,RUBIO,"And I think people in Florida would be surprised, because, in fact, the article that was today, they interviewed a number of people that would have been willing to do those jobs, if you would have been willing to hire them to do it."
169,2-25-16,primary_rep,TRUMP, I criticized Mitt Romney for losing the election.
170,2-25-16,primary_rep,TRUMP,He should have won that election.
171,2-25-16,primary_rep,TRUMP,He had a failed president.
172,2-25-16,primary_rep,TRUMP,He ran a terrible campaign.
173,2-25-16,primary_rep,TRUMP,He was a terrible candidate.
174,2-25-16,primary_rep,TRUMP,"That's what I criticize Mitt Romney — I mean, ran..."
175,2-25-16,primary_rep,RUBIO," No, he..."
176,2-25-16,primary_rep,TRUMP, Excuse me.
177,2-25-16,primary_rep,TRUMP,He ran one terrible campaign.
178,2-25-16,primary_rep,TRUMP,That's an election that should have been won.
179,2-25-16,primary_rep,TRUMP,[applause]
180,2-25-16,primary_rep,RUBIO," Well, in fact, I agree we should have won and I wished we would have, but, in fact, you did criticize him for using the term ""self-deportation."""
181,2-25-16,primary_rep,RUBIO,"I mean, that's on the record and people can look it up right now online."
182,2-25-16,primary_rep,RUBIO,"But, again, I just want to reiterate, I think it's really important, this point."
183,2-25-16,primary_rep,RUBIO,"I think it's fine, it's an important point that you raise and we discuss on immigration."
184,2-25-16,primary_rep,RUBIO,"This is a big issue for Texas, a huge issue for the country."
185,2-25-16,primary_rep,RUBIO,"But I also think that if you're going to claim that you're the only one that lifted this into the campaign, that you acknowledge that, for example, you're only person on this stage that has ever been fined for hiring people to work on your projects illegally."
186,2-25-16,primary_rep,RUBIO,You hired some workers from Poland...
187,2-25-16,primary_rep,TRUMP," No, no, I'm the only one on the stage that's hired people."
188,2-25-16,primary_rep,TRUMP,You haven't hired anybody.
189,2-25-16,primary_rep,TRUMP,[applause]
190,2-25-16,primary_rep,RUBIO," In fact, some of the people...

[crosstalk]"
191,2-25-16,primary_rep,TRUMP," And by the way, I've hired — and by the way, I've hired tens of thousands of people over at my job."
192,2-25-16,primary_rep,TRUMP,You've hired nobody.
193,2-25-16,primary_rep,RUBIO," Yes, you've hired a thousand from another country..."
194,2-25-16,primary_rep,TRUMP," You've had nothing but problems with your credit cards, et cetera."
195,2-25-16,primary_rep,TRUMP,So don't tell me about that.
196,2-25-16,primary_rep,RUBIO, Let me just say — let me finish the statement.
197,2-25-16,primary_rep,RUBIO,This is important.
198,2-25-16,primary_rep,TRUMP," You haven't hired one person, you liar."
199,2-25-16,primary_rep,RUBIO, He hired workers from Poland.
200,2-25-16,primary_rep,RUBIO,And he had to pay a million dollars or so in a judgment from...
201,2-25-16,primary_rep,TRUMP, That's wrong.
202,2-25-16,primary_rep,TRUMP,That's wrong.
203,2-25-16,primary_rep,TRUMP,Totally wrong.
204,2-25-16,primary_rep,RUBIO, That's a fact.
205,2-25-16,primary_rep,RUBIO,People can look it up.
206,2-25-16,primary_rep,RUBIO,I'm sure people are Googling it right now.
207,2-25-16,primary_rep,RUBIO,Look it up.
208,2-25-16,primary_rep,RUBIO,"""Trump Polish workers,"" you'll see a million dollars for hiring illegal workers on one of his projects."
209,2-25-16,primary_rep,RUBIO,He did it.
210,2-25-16,primary_rep,RUBIO,[applause] That happened.
211,2-25-16,primary_rep,TRUMP, I've hired tens of thousands of people over my lifetime.
212,2-25-16,primary_rep,TRUMP,Tens of thousands...
213,2-25-16,primary_rep,RUBIO, Many from other countries instead of hiring Americans.
214,2-25-16,primary_rep,TRUMP, Be quiet.
215,2-25-16,primary_rep,TRUMP,Just be quiet.
216,2-25-16,primary_rep,TRUMP,[applause] Let me talk.
217,2-25-16,primary_rep,TRUMP,I've hired tens of thousands of people.
218,2-25-16,primary_rep,TRUMP,"He brings up something from 30 years ago, it worked out very well."
219,2-25-16,primary_rep,TRUMP,Everybody was happy.
220,2-25-16,primary_rep,RUBIO, You paid a million dollars.
221,2-25-16,primary_rep,TRUMP," And by the way, the laws were totally different."
222,2-25-16,primary_rep,TRUMP,That was a whole different world.
223,2-25-16,primary_rep,BLITZER, Thank you.
224,2-25-16,primary_rep,TRUMP, But I've hired people.
225,2-25-16,primary_rep,TRUMP,Nobody up here has hired anybody.
226,2-25-16,primary_rep,TRUMP,[applause]
227,2-25-16,primary_rep,BLITZER," Senator Cruz, you say you want to deport the 11 million undocumented immigrants, but you never want to allow them to come back to the United States."
228,2-25-16,primary_rep,BLITZER,What would happen to the children who are U.S.- born citizens whose parent will be deported under your plan?
229,2-25-16,primary_rep,CRUZ," Well, existing law provides that those who are deported cannot come back here legally."
230,2-25-16,primary_rep,CRUZ,U.S. citizens can come back.
231,2-25-16,primary_rep,CRUZ,That's existing law.
232,2-25-16,primary_rep,CRUZ,"But let me say, Wolf, I really find it amazing that Donald believes that he is the one who discovered the issue of illegal immigration."
233,2-25-16,primary_rep,CRUZ,"I can tell you, when I ran for Senate here in the state of Texas, I ran promising to lead the fight against amnesty, promising to fight to build a wall."
234,2-25-16,primary_rep,CRUZ,"And in 2013, when I was fight against the ""gang of eight"" amnesty bill, where was Donald?"
235,2-25-16,primary_rep,CRUZ,"He was firing Dennis Rodman on ""Celebrity Apprentice."""
236,2-25-16,primary_rep,CRUZ,"[laughter]

And indeed, if you look at the ""gang of eight,"" one individual on this stage broke his promise to the men and women who elected him and wrote the amnesty bill."
237,2-25-16,primary_rep,CRUZ,"If you look at the eight members of the Gang of Eight, Donald gave over $50,000 to three Democrats and two Republicans."
238,2-25-16,primary_rep,CRUZ,"And when you're funding open border politicians, you shouldn't be surprised when they fight for open borders."
239,2-25-16,primary_rep,CRUZ,"And I think if you want to know who actually will secure the borders and follow through, you ought to ask who has a record before they were a candidate for president of fighting to secure the borders and stop amnesty."
240,2-25-16,primary_rep,CRUZ,And I'm the only one on this stage that has that record.
241,2-25-16,primary_rep,CRUZ,"And by the way, Marco is exactly right that a federal court found Donald guilty of being part of a conspiracy to hire people illegally and entered a $1 million judgment against him."
242,2-25-16,primary_rep,CRUZ,[applause]
243,2-25-16,primary_rep,BLITZER, Mr. Trump?
244,2-25-16,primary_rep,TRUMP," I can only say this, and I've said it loud and clear and I've said it for years."
245,2-25-16,primary_rep,TRUMP,"And many of these people are sitting right in the audience right now — your lobbyist and your special interest and your donors, because the audience is packed with them, and they're packed with you."
246,2-25-16,primary_rep,TRUMP,"I've had an amazing relationship with politicians — with politicians both Democrat, Republican, because I was a businessman."
247,2-25-16,primary_rep,TRUMP,"As one magazine said, he's a world-class businessman; he was friendly with everybody."
248,2-25-16,primary_rep,TRUMP,I got along with everybody.
249,2-25-16,primary_rep,TRUMP,You get along with nobody.
250,2-25-16,primary_rep,TRUMP,"You don't have one Republican — you don't have one Republican senator, and you work with them every day of your life, although you skipped a lot of time."
251,2-25-16,primary_rep,TRUMP,These are minor details.
252,2-25-16,primary_rep,TRUMP,But you don't have one Republican senator backing you; not one.
253,2-25-16,primary_rep,TRUMP,You don't have the endorsement of one Republican senator and you work with these people.
254,2-25-16,primary_rep,TRUMP,You should be ashamed of yourself.
255,2-25-16,primary_rep,TRUMP,[applause]
256,2-25-16,primary_rep,BLITZER, Senator Cruz?
257,2-25-16,primary_rep,CRUZ," You know, I actually think Donald is right."
258,2-25-16,primary_rep,CRUZ,He is promising if he's elected he will go and cut deals in Washington.
259,2-25-16,primary_rep,CRUZ,And he's right.
260,2-25-16,primary_rep,CRUZ,He has supported — he has given hundreds of thousands of dollars to Democrats.
261,2-25-16,primary_rep,CRUZ,Anyone who really cared about illegal immigration wouldn't be hiring illegal immigrants.
262,2-25-16,primary_rep,CRUZ,Anyone who really cared about illegal immigration wouldn't be funding Harry Reid and Nancy Pelosi; wouldn't be funding the Gang of Eight.
263,2-25-16,primary_rep,CRUZ,"And, you know, he is right."
264,2-25-16,primary_rep,CRUZ,"When you stand up to Washington, when you honor the promise you made to the men and women who elected you and say enough with the corruption, enough with the cronyism, let's actually stand for the working men and women of this country, Washington doesn't like it."
265,2-25-16,primary_rep,CRUZ,"And Donald, if you want to be liked in Washington, that's not a good attribute for a president."
266,2-25-16,primary_rep,CRUZ,"[applause]

[crosstalk]"
267,2-25-16,primary_rep,TRUMP, Here's a man — Robin Hood.
268,2-25-16,primary_rep,TRUMP,This is Robin Hood over here.
269,2-25-16,primary_rep,TRUMP,He talks about corruption.
270,2-25-16,primary_rep,TRUMP,"On his financial disclosure form, he didn't even put that he's borrowed money from Citibank and from Goldman Sachs, which is a total violation."
271,2-25-16,primary_rep,TRUMP,He didn't talk about the fact that he pays almost no interest.
272,2-25-16,primary_rep,TRUMP,"He just left it off, and now he's going to protect the people from the big bad banks."
273,2-25-16,primary_rep,TRUMP,Give me a break.
274,2-25-16,primary_rep,BLITZER, All right.
275,2-25-16,primary_rep,BLITZER,We're going to move on to Governor Kasich.
276,2-25-16,primary_rep,BLITZER,"Governor Kasich...

[crosstalk]"
277,2-25-16,primary_rep,CRUZ," Wolf, can I respond to that attack?"
278,2-25-16,primary_rep,BLITZER," You can respond, but let me get Governor Kasich in."
279,2-25-16,primary_rep,BLITZER,He's been waiting patiently.
280,2-25-16,primary_rep,BLITZER,"Governor Kasich, the idea — you've said this, and I want to quote you now: ""The idea that we're going to deport all these people is ludicrous and everybody knows it."""
281,2-25-16,primary_rep,BLITZER,Those are your words.
282,2-25-16,primary_rep,BLITZER,Should people be allowed to break the law just because it's not feasible to stop them?
283,2-25-16,primary_rep,KASICH," Look, we have a great president here, George Bush, the 41st president of the United States."
284,2-25-16,primary_rep,KASICH,He worked with Ronald Reagan to pass an effort to try to solve this problem — a path to legalization.
285,2-25-16,primary_rep,KASICH,"You see, that was a time when things worked."
286,2-25-16,primary_rep,KASICH,It was a time when President Reagan and George Bush decided that we needed to make the country work.
287,2-25-16,primary_rep,KASICH,"Look, I think there is an answer here."
288,2-25-16,primary_rep,KASICH,The answer is you complete the border.
289,2-25-16,primary_rep,KASICH,"You let people know that once it's done, you don't have a right to come in."
290,2-25-16,primary_rep,KASICH,"If you come in, we don't want any excuse."
291,2-25-16,primary_rep,KASICH,You're going to go back.
292,2-25-16,primary_rep,KASICH,But I favor a guest worker program.
293,2-25-16,primary_rep,KASICH,I think it's practical.
294,2-25-16,primary_rep,KASICH,"And I think for the 11 million or 11.5 million Americans — the illegals that are here, if they have not committed a crime since they've been here, I'd make them pay a fine, some back taxes, maybe some community service."
295,2-25-16,primary_rep,KASICH,"And at the end, I'd give them a path to legalization, but not a path to citizenship."
296,2-25-16,primary_rep,KASICH,I don't think we're going to tear families apart.
297,2-25-16,primary_rep,KASICH,I don't think we're going to ride around in people's neighborhoods and grab people out of their homes.
298,2-25-16,primary_rep,KASICH,"I don't think — first of all, I don't think it's practical and I don't think it reflects America."
299,2-25-16,primary_rep,KASICH,You know what happened?
300,2-25-16,primary_rep,KASICH,The problem with President Reagan is we didn't get in there and actually finish the border.
301,2-25-16,primary_rep,KASICH,And I think it was probably business interests that affected it.
302,2-25-16,primary_rep,KASICH,"But at the end of the day, let's be practical."
303,2-25-16,primary_rep,KASICH,Let's start solving problems in this country instead of kicking them upstairs.
304,2-25-16,primary_rep,KASICH,"With President Reagan and George Bush, it was a bipartisan coalition to address the issue, and I think we can and should do it again."
305,2-25-16,primary_rep,KASICH,And I will have a plan in the first 100 days to get it done and get this issue behind us.
306,2-25-16,primary_rep,KASICH,[applause]
307,2-25-16,primary_rep,BLITZER," Thank you, Governor."
308,2-25-16,primary_rep,BLITZER,"[applause]

Dr. Carson, you've been critical of mass deportation."
309,2-25-16,primary_rep,BLITZER,You said back in November you don't think Mr. Trump's plan necessarily represents the Republican Party.
310,2-25-16,primary_rep,BLITZER,"Given how well Mr. Trump has been doing with the Republican primary voters, do you still believe that?"
311,2-25-16,primary_rep,CARSON, I believe in liberty and justice for all.
312,2-25-16,primary_rep,CARSON,I think everything that we do should be fair.
313,2-25-16,primary_rep,CARSON,"And I've already described — you know, how we can secure the border."
314,2-25-16,primary_rep,CARSON,"We need to secure all the borders, because it's not just people coming in from South America and Mexico, but there are terrorists who want to destroy us, who are getting across our borders fairly easily."
315,2-25-16,primary_rep,CARSON,And we have to stop that.
316,2-25-16,primary_rep,CARSON,"But in terms of the people who are here already, after we — after we stop the illegal immigration, we need to be reasonable."
317,2-25-16,primary_rep,CARSON,"And I would give them a six-month period in which to get registered as a guest worker, assuming that they have an acceptable record."
318,2-25-16,primary_rep,CARSON,"They have to pay a back-tax penalty, have to pay taxes going forward, but they don't have to live underground anymore."
319,2-25-16,primary_rep,CARSON,"And I think they do not become American citizens, they do not vote."
320,2-25-16,primary_rep,CARSON,"If they want to become an American citizen, they go through exactly the same process that anybody else goes through."
