,Date,Debate Type,Speaker,Sents
24,1-25-16,primary_dem,CUOMO," Good to see you, Senator."
25,1-25-16,primary_dem,CUOMO,Busy day?
26,1-25-16,primary_dem,SANDERS, Yes.
27,1-25-16,primary_dem,SANDERS,"[laughter] And my wife told me to button my coat but I think I'm too fat, so I'm going to keep it like this."
28,1-25-16,primary_dem,SANDERS,[laughter]
29,1-25-16,primary_dem,CUOMO, I'll do the same then.
30,1-25-16,primary_dem,CUOMO,I'll do the same.
31,1-25-16,primary_dem,CUOMO,"So do you remember when we first started talking about this election many months ago, you weren't sure that you wanted to run."
32,1-25-16,primary_dem,CUOMO,"You were not sure, you said, that there was an appetite in this country to discuss the problems between rich and poor."
33,1-25-16,primary_dem,CUOMO,How surprised are you by #feelthebern and all that has followed?
34,1-25-16,primary_dem,SANDERS," Chris, our message has resonated much faster, much further than I thought it would."
35,1-25-16,primary_dem,SANDERS,"And I think what the American people are perceiving is there is something very wrong in this country when ordinary Americans are working longer hours for lower wages, when we have the highest rate of childhood poverty of any major country on earth, and almost all new income and wealth is going to the top 1 percent."
36,1-25-16,primary_dem,SANDERS,"And then on top of that, people see that that rigged economy is sustained by a corrupt, and I use that word advisedly, a corrupt campaign finance system that allows billionaires today to spend as much money as they want through Super PACs to elect the candidates of their choice."
37,1-25-16,primary_dem,SANDERS,"And, all over this country, and it's not just Democrats, it is conservatives, it is Republicans, that are saying that is not what America is supposed to be about."
38,1-25-16,primary_dem,SANDERS,"So, if you're asking me why is it that our campaign has created the kind of momentum that it has, I think we are touching a nerve with the American people who understand that establishment politics is just not good enough."
39,1-25-16,primary_dem,SANDERS,"We need bold changes, we need a political revolution."
40,1-25-16,primary_dem,CUOMO," So, you have... [applause] ...You have centered your campaign on this idea of income inequality."
41,1-25-16,primary_dem,CUOMO,"Interestingly President Obama talking about the job just this morning says, ""You do not have the luxury of focusing on just one thing when you're President of the United States."
42,1-25-16,primary_dem,CUOMO,"You have to be able to handle many different priorities."""
43,1-25-16,primary_dem,CUOMO,Do you think you are up to the whole job?
44,1-25-16,primary_dem,SANDERS, President Obama is obviously right.
45,1-25-16,primary_dem,SANDERS,Being president is an enormously difficult job.
46,1-25-16,primary_dem,SANDERS,It's a job that entails dealing with a million different issues.
47,1-25-16,primary_dem,SANDERS,"I think I have the background, I think I have the judgement to do that."
48,1-25-16,primary_dem,SANDERS,"I would remind you, and remind the viewers that in 2002, when George W. Bush and Dick Cheney said we should go to war in Iraq, Bernie Sanders listened very carefully and I said no."
49,1-25-16,primary_dem,SANDERS,I think that war is a dumb idea.
50,1-25-16,primary_dem,SANDERS,I helped lead the opposition to that war.
51,1-25-16,primary_dem,SANDERS,"And, if you go to my website, listen to what I said, and sadly enough - it gives me no joy."
52,1-25-16,primary_dem,SANDERS,Much of what I feared would happen did happen.
53,1-25-16,primary_dem,SANDERS,I do believe I have the background for the job.
54,1-25-16,primary_dem,CUOMO," Well, it is time for you to make the case."
55,1-25-16,primary_dem,CUOMO,"[applause] Let's do it with the people that will matter, the voters."
56,1-25-16,primary_dem,CUOMO,"The first question for you, Senator Sanders, comes from Gerry Ohde."
57,1-25-16,primary_dem,CUOMO,She says she is an undecided voter.
58,1-25-16,primary_dem,CUOMO,Gerry?
59,1-25-16,primary_dem,QUESTION," Yes, Senator, some of your detractors have called you a socialist on occasions, and you don't seem too troubled by that, and sometimes embrace it."
60,1-25-16,primary_dem,QUESTION,I wondered if you could elaborate on that...
61,1-25-16,primary_dem,SANDERS, ... Sure...
62,1-25-16,primary_dem,QUESTION, ... And just to show us what the comfort level you have your definition of it so that it doesn't concern the rest of us citizens.
63,1-25-16,primary_dem,SANDERS," Well, what Democratic Socialism means, to me, is that economic rights, the right to economic security is - should exist in the United States of America."
64,1-25-16,primary_dem,SANDERS,"It means to me that there's something wrong when we have millions of senior citizens today trying to get by on $11, $12,000 a year Social Security."
65,1-25-16,primary_dem,SANDERS,"It means there's something wrong when the rich get richer, and almost everybody else gets poorer."
66,1-25-16,primary_dem,SANDERS,"It means there is something wrong, and government should play a role in making sure that all of our kids, regardless of their income, are able to get a higher education."
67,1-25-16,primary_dem,SANDERS,"Which is why I'm calling for free tuition at public colleges and universities, and why we have to deal with this horrendous level of student debt that people are having."
68,1-25-16,primary_dem,SANDERS,"Now, what's going on in countries around the world, in Scandinavia, and in Germany."
69,1-25-16,primary_dem,SANDERS,The ideas that I am talking about are not radical ideas.
70,1-25-16,primary_dem,SANDERS,"So, what Democratic Socialism means to me in its essence is that we cannot continue to have a government dominated by the billionaire class, and a congress that continues to work for the interest of the people on top while ignoring working families."
71,1-25-16,primary_dem,SANDERS,"What this campaign is about, and what I believe, is creating a government that works for all of us, not just a handful of people on the top."
72,1-25-16,primary_dem,SANDERS,That's my definition of Democratic Socialism.
73,1-25-16,primary_dem,SANDERS,[applause]
74,1-25-16,primary_dem,CUOMO, Next question.
75,1-25-16,primary_dem,CUOMO,Renea Seagren.
76,1-25-16,primary_dem,CUOMO,"She's a nurse, she says she's undecided."
77,1-25-16,primary_dem,CUOMO,She sees how healthcare plays out everyday.
78,1-25-16,primary_dem,CUOMO,She has a concern for you.
79,1-25-16,primary_dem,CUOMO,"Please, Renea."
80,1-25-16,primary_dem,QUESTION," Senator Sanders, you have branded your program, your single payer health program as ""Medicare for All"", and Medicare has a reputation of having some problems."
81,1-25-16,primary_dem,QUESTION,"Let me cite one example, a man in our clinic went into the Donut Hole in September and could not afford the $1,200 a month it would cost him for insulin."
82,1-25-16,primary_dem,QUESTION,"So, he had to decrease his dose to make his insulin stretch."
83,1-25-16,primary_dem,QUESTION,"So, what do you - why do you think that people would support your medicare for all program?"
84,1-25-16,primary_dem,SANDERS," Well, I think people will support my medical - Medicare for All program because the United States today is the only major country on Earth that doesn't guarantee health care to all people as a right."
85,1-25-16,primary_dem,SANDERS,"Now, I'm on the committee that wrote the Affordable Care Act, and I think the Affordable Care Act has done a lot of good things."
86,1-25-16,primary_dem,SANDERS,But yet we have 29 million people without any health insurance.
87,1-25-16,primary_dem,SANDERS,"Your point is there are seniors today - and I meet them every day - who cannot afford the outrageously high cost of prescription drugs because in America - everybody should know this - we pay, by far, the highest prices in the world for prescription drugs."
88,1-25-16,primary_dem,SANDERS,"Last year, while one out of five Americans cannot afford the prescriptions their doctors write, last year, the three major drug companies made $45 billion in profit because they spent hundreds of millions of dollars on lobbying and campaign contributions."
89,1-25-16,primary_dem,SANDERS,So I believe we should draw in the rest of the world.
90,1-25-16,primary_dem,SANDERS,"I believe, as a principle, everybody should be entitled to health care as a right, comprehensive health care."
91,1-25-16,primary_dem,SANDERS,"And, by the way, if we move toward a Medicare for all, not only do we cover the needs of all people, including that gentleman, we will save middle class people thousands of dollars a year on their health care bills, because now we pay, by far, per capita, much, much more than any other country on Earth."
92,1-25-16,primary_dem,SANDERS,"It is time, in my view, for us to have the courage to take on the insurance companies, take on the drug companies and provide health care to all people at an affordable cost."
93,1-25-16,primary_dem,CUOMO," The criticism is... [applause] ...The criticism is to pay for this, what you're really asking for is one of the biggest tax hikes in history."
94,1-25-16,primary_dem,CUOMO,And that is the criticism.
95,1-25-16,primary_dem,SANDERS," But, Chris, that is an unfair criticism for the following reason."
96,1-25-16,primary_dem,SANDERS,"If you are paying now $10,000 a year to a private health insurance company and I say to you, hypothetically, you're going to pay $5,000 more in taxes - or actually less than that, but you're not going to pay any more private health insurance, are you going to be complaining about the fact that I've saved you $5,000 in your total bills?"
97,1-25-16,primary_dem,SANDERS,"So it's demagogic to say oh, you're paying more in taxes."
98,1-25-16,primary_dem,SANDERS,"Let's also talk about we are going to liminate - eliminate private health insurance premiums and payments not only for individuals, but for businesses, as well."
99,1-25-16,primary_dem,SANDERS,"Again, we are the only country on Earth that allows private insurance companies to rip us off."
100,1-25-16,primary_dem,SANDERS,"We spend three times more than the British, 50 percent more than the French."
101,1-25-16,primary_dem,SANDERS,We can do better than we're doing right now.
102,1-25-16,primary_dem,SANDERS,[applause]
103,1-25-16,primary_dem,CUOMO," But just to be clear, you are going to raise taxes to do this?"
104,1-25-16,primary_dem,SANDERS," Yes, we will raise - we will raise the - we will raise taxes, yes, we will."
105,1-25-16,primary_dem,SANDERS,"But also let us be clear, Chris, because there's a little bit of disingenuity out there, we may raise taxes but we are also going to eliminate private health insurance premiums for individuals and for businesses."
106,1-25-16,primary_dem,CUOMO," All right, next question."
107,1-25-16,primary_dem,CUOMO,"Sean Collison, law student at Drake, says he's undecided."
108,1-25-16,primary_dem,CUOMO,What do you have?
109,1-25-16,primary_dem,CUOMO,SEAN COLLISON: I think you've introduced a lot of programs that could help a lot of people.
110,1-25-16,primary_dem,CUOMO,"My question is realistically, how do we fund those programs?"
111,1-25-16,primary_dem,SANDERS, Good.
112,1-25-16,primary_dem,COLLISON, Where can we reallocate or cut spending on other programs to...
113,1-25-16,primary_dem,SANDERS," Sean, great question and a very fair question."
114,1-25-16,primary_dem,SANDERS,"And I start off with the premise that in the last 30 years, although my Republican friends don't like the term, there's been a massive redistribution of wealth in this country."
115,1-25-16,primary_dem,SANDERS,"It's gone from working families, trillions of dollars, to the top one tenth of 1 percent."
116,1-25-16,primary_dem,SANDERS,"So, yes, what this campaign is about is to say to profitable corporations who, in some years don't pay a nickel in taxes, to the wealthiest people in this country who sometimes have an effective tax rate lower than truck drivers or nurses, yes, you are going to start paying your fair share of taxes."
117,1-25-16,primary_dem,SANDERS,Now how am I going to pay to make certain that public colleges and universities are tuition-free and we substantially lower interest rates on student debt?
118,1-25-16,primary_dem,SANDERS,I pay for that because we're going to ask Wall Street to pay a tax on speculation.
119,1-25-16,primary_dem,SANDERS,"We are also believing, I believe that after the working families of this country bailed out Wall Street, maybe it's their time to help the middle class of this country."
120,1-25-16,primary_dem,SANDERS,"[applause]

Now, I believe that we have an infrastructure that is crumbling."
121,1-25-16,primary_dem,SANDERS,"That's roads, bridges, rail, airports, levies, dams."
122,1-25-16,primary_dem,SANDERS,"We all know what's happening in Flint, Michigan."
123,1-25-16,primary_dem,SANDERS,"Water systems, wastewater plants."
124,1-25-16,primary_dem,SANDERS,"I believe that if we end this absurdity of allowing corporations who make billions of dollars a year in profits to stash their money in the Cayman Islands, Bermuda and other tax havens, we eliminate that, we're going to bring $100 billion into the Treasury."
125,1-25-16,primary_dem,SANDERS,"That money goes into rebuilding our infrastructure, creating 13 million jobs in five years with a trillion dollar investment."
126,1-25-16,primary_dem,SANDERS,I have paid for all of our proposals.
127,1-25-16,primary_dem,CUOMO, Right.
128,1-25-16,primary_dem,CUOMO,"Senator, then the pushback becomes how you pay."
129,1-25-16,primary_dem,CUOMO,"Now, in this room, you're preaching to the converted, somewhat, right?"
130,1-25-16,primary_dem,CUOMO,These are presumptively Democrats.
131,1-25-16,primary_dem,CUOMO,"But, you will hear people say that you're paying for it is actually punitive."
132,1-25-16,primary_dem,CUOMO,"You're going to punish people who make money, you're going to punish the financial district, you're going to punish and wind up changing the idea of an open and free economy because you're going to punish them for speculating."
133,1-25-16,primary_dem,CUOMO,"Which means they won't speculate as much, which means you won't get as much activity."
134,1-25-16,primary_dem,CUOMO,"And, if you do a checklist of how you pay for everything, what you're doing is amassing the biggest government ever after President Clinton said the era of big government was over."
135,1-25-16,primary_dem,CUOMO,"It seems like Bernie Sanders is saying, Not only it's over, I'm going to do it bigger than ever."
136,1-25-16,primary_dem,SANDERS," Alright, we got to put what I am doing in context."
137,1-25-16,primary_dem,SANDERS,"And, here's the context."
138,1-25-16,primary_dem,SANDERS,Today in America we have more income and wealth inequality than we have had since 1928.
139,1-25-16,primary_dem,SANDERS,"There has, Chris, been a massive transfer of wealth, I'm talking about trillions of dollars, from the pockets of working families into the hands of the top one-tenth of one percent."
140,1-25-16,primary_dem,SANDERS,That's a fact.
141,1-25-16,primary_dem,SANDERS,"So, if you are telling me that at a time when - Wall Street's recklessness, greed and illegal behavior brought this country to its knees, than I am going to say to them that they're going to have to start paying their fair share of taxes."
142,1-25-16,primary_dem,SANDERS,"Fine, if that's the criticism I accept it."
143,1-25-16,primary_dem,SANDERS,I demand that Wall Street start paying its fair share of taxes.
144,1-25-16,primary_dem,SANDERS,"Second of all... [applause] ...What about the idea that you're bringing back the era of big government, and making it bigger than ever?"
145,1-25-16,primary_dem,SANDERS, Again.
146,1-25-16,primary_dem,SANDERS,"I believe, and you know, Iowa has played a very interesting role in the fight for public education."
147,1-25-16,primary_dem,SANDERS,"And, for a 100 plus years, what we have believed public education to be is up to the twelfth grade."
148,1-25-16,primary_dem,SANDERS,Free public education up to the twelfth grade.
149,1-25-16,primary_dem,SANDERS,Guess what?
150,1-25-16,primary_dem,SANDERS,The world has changed.
151,1-25-16,primary_dem,SANDERS,A college degree today is the equivalent of what a high school degree was 50 years ago.
152,1-25-16,primary_dem,SANDERS,"People want to criticize me, fine."
153,1-25-16,primary_dem,SANDERS,I believe that every kid in this country who has the ability and the desire should be able to get a higher education regardless of the income of his family.
154,1-25-16,primary_dem,SANDERS,And I will pay for that through a tax on Wall Street speculation.
155,1-25-16,primary_dem,CUOMO," They don't criticize the goal, they criticize the method of how you achieve it."
156,1-25-16,primary_dem,CUOMO,Give me a yes or no on that.
157,1-25-16,primary_dem,CUOMO,Is the era of big government back with President Sanders?
158,1-25-16,primary_dem,SANDERS," The era of protecting the middle class, and working families is certainly something that I will make happen."
159,1-25-16,primary_dem,SANDERS,"I believe, for example, that when my Republican colleagues talk about cutting Social Security, I say that when you're living on $12,000 a year in Social Security, no, we shouldn't cut it."
160,1-25-16,primary_dem,SANDERS,We should expand Social Security.
161,1-25-16,primary_dem,SANDERS,"And, we do that by lifting the cap on taxable income."
162,1-25-16,primary_dem,SANDERS,"[applause]

So, Chris, this is what I think."
163,1-25-16,primary_dem,SANDERS,"When we live in a nation of so much income and wealth inequality, where the top one tenth of 1% owns as much as the bottom 90%, when the 20 wealthiest people own more wealth than the bottom half of America, that is not, to me, what the American economy should be about."
164,1-25-16,primary_dem,SANDERS,"So, yes."
165,1-25-16,primary_dem,SANDERS,"People want to criticize me, OK."
166,1-25-16,primary_dem,SANDERS,"I will take on the greed of corporate America and the greed of Wall Street, and fight to protect the middle class."
167,1-25-16,primary_dem,CUOMO," Next question, Ron Edwards says he's undecided."
168,1-25-16,primary_dem,CUOMO,"Ron, what's your question for the Senator."
169,1-25-16,primary_dem,QUESTION," Senator, given the ongoing gridlock in Washington, and the continuing Republican resistance toward President Obama's initiatives, and the likelihood that Republicans will win control over at least on house of Congress."
170,1-25-16,primary_dem,QUESTION,"As President, what specifically will you do to overcome the resistance, cure the gridlock, and garner the necessary support to implement your initiatives and actually get something done in Washington."
171,1-25-16,primary_dem,SANDERS, Great question.
172,1-25-16,primary_dem,SANDERS,"Let me answer it, if I might, in two ways."
173,1-25-16,primary_dem,SANDERS,I am probably the most progressive member in the U.S. Senate.
174,1-25-16,primary_dem,SANDERS,"But, I have over the years, not only in the Senate, but in the House, worked with Republicans when there was common ground."
175,1-25-16,primary_dem,SANDERS,"When I was in the House, in a number of years I got more amendments passed on the floor of the House working with Republicans than anyone else."
176,1-25-16,primary_dem,SANDERS,That was number one.
177,1-25-16,primary_dem,SANDERS,Number two.
178,1-25-16,primary_dem,SANDERS,"In the Senate, just a couple of years ago, in a dysfunctional congress I worked with people like John McCain, people like Jeff Miller over in the House, to pass the most comprehensive Veterans Health Care legislation in the modern history of the United States of America."
179,1-25-16,primary_dem,SANDERS,I have worked with Republicans when there is common ground throughout my career.
180,1-25-16,primary_dem,SANDERS,"But, this is what I also want to say."
181,1-25-16,primary_dem,SANDERS,But this is what I also want to say.
182,1-25-16,primary_dem,SANDERS,"In my view, you have a Congress today that is much more worried about protecting the interest of the wealthy and the powerful and making sure they get campaign contributions from the wealthy and the powerful."
183,1-25-16,primary_dem,SANDERS,"If we are serious about rebuilding the American middle class, if we are serious about providing paid family and medical leave to all of our people, if we are serious about ending the disgrace of having so many of our children live in poverty, the real way to do it is to have millions of Americans finally stand up and say, enough is enough, for people to get engaged in the political process, to finally demand that Washington represent all of us, not just a handful of very wealthy people."
184,1-25-16,primary_dem,SANDERS,That's the way you bring about real change.
185,1-25-16,primary_dem,SANDERS,[applause]
186,1-25-16,primary_dem,CUOMO," Next question, Alexis Kulash, Drake University student, a Bulldog, leaning in favor of Hillary Clinton, but she wants to explain why."
187,1-25-16,primary_dem,SANDERS," Give me a shot here, Alexis."
188,1-25-16,primary_dem,SANDERS,"[laughter]

ALEXIS KULASH, DRAKE UNIVERSITY STUDENT: Senator, recently you named Planned Parenthood and the Human Rights Campaign as part of the political establishment that you plan to take on."
189,1-25-16,primary_dem,SANDERS,How are you going to fight for women's rights more effectively than a female candidate with endorsements from organizations like these?
190,1-25-16,primary_dem,SANDERS," No, no, no."
191,1-25-16,primary_dem,SANDERS,That's not quite accurate.
192,1-25-16,primary_dem,SANDERS,I have a 100 percent pro-choice voting record.
193,1-25-16,primary_dem,SANDERS,"In every speech that I give, what I say is not only do we stop the Republican efforts to try to defund Planned Parenthood, we should expand funding for Planned Parenthood."
194,1-25-16,primary_dem,SANDERS,"[applause]

Now what I said, what I said on a television program, and I did not say it well, is that sometimes the base of an organization looks at the world a little bit differently than the leadership."
195,1-25-16,primary_dem,SANDERS,"So if you have 100 percent Planned Parenthood voting record, 100 percent pro-choice voting record, there are people who are asking, why is the leadership not either supporting Bernie Sanders or why are they, you know, opposing him?"
196,1-25-16,primary_dem,SANDERS,And my point is that I will fight - these are great organizations.
197,1-25-16,primary_dem,SANDERS,I met with Planned Parenthood.
198,1-25-16,primary_dem,SANDERS,"They do a fantastic job not only in defending women's rights in general, but talking about sexuality in America."
199,1-25-16,primary_dem,SANDERS,They are a fantastic organization.
200,1-25-16,primary_dem,SANDERS,Count me in as somebody who strongly supports them.
201,1-25-16,primary_dem,SANDERS,"So this was simply a question of endorsement policy, not whether or not I strongly support these organizations."
202,1-25-16,primary_dem,SANDERS,Do I have your vote yet?
203,1-25-16,primary_dem,CUOMO," Correct, she's saying, as to the purpose of the question, not to whether or not you have her vote."
204,1-25-16,primary_dem,CUOMO,I think she's going to have to decide on that.
205,1-25-16,primary_dem,SANDERS, I know.
206,1-25-16,primary_dem,SANDERS,"I'm just kidding, but that is the difference."
207,1-25-16,primary_dem,SANDERS,I support the organization.
208,1-25-16,primary_dem,CUOMO," Alexis, second aspect to your question though, right?"
209,1-25-16,primary_dem,CUOMO,You said then the first female president.
210,1-25-16,primary_dem,CUOMO,How do you think that you would be as helpful to women as a woman president would?
211,1-25-16,primary_dem,CUOMO,What about that aspect?
212,1-25-16,primary_dem,CUOMO,"That's what Hillary Clinton represents on one level to voters, that she would be the first female president, and there is something special in that, especially when it comes to women's issues."
213,1-25-16,primary_dem,SANDERS," And of course, I understand that."
214,1-25-16,primary_dem,SANDERS,"But I think if you look at my record in terms of fighting for women's rights, I think there are very few members of Congress who have a stronger record."
215,1-25-16,primary_dem,SANDERS,"It's 100 percent lifetime, and I've been there for a while."
216,1-25-16,primary_dem,SANDERS,"In addition to that, you know, there have - as you know, women are making 79 cents on the dollar compared to men."
217,1-25-16,primary_dem,SANDERS,"That is nothing but old-fashioned sexism, and I am a strong advocate and will fight for pay equity for women."
218,1-25-16,primary_dem,SANDERS,"I believe that - and it's not only women, although it impacts women and women of color even greater, this level of pay inequality, inequity, is extraordinary."
219,1-25-16,primary_dem,SANDERS,"So we're going to fight for pay equity, make sure that everybody earns the same amount for the same work."
220,1-25-16,primary_dem,SANDERS,"Also, what we have got to do is people cannot make it on 8, 9, 10 bucks an hour."
221,1-25-16,primary_dem,SANDERS,We have got to raise the minimum wage in this country to a living wage.
222,1-25-16,primary_dem,SANDERS,That will impact all people.
223,1-25-16,primary_dem,SANDERS,It will impact women more than men as we raise the minimum wage to 15 bucks an hour.
224,1-25-16,primary_dem,SANDERS,[applause]
225,1-25-16,primary_dem,CUOMO, All right.
226,1-25-16,primary_dem,CUOMO,So...
227,1-25-16,primary_dem,SANDERS," Well, one more point, one more point, Chris."
228,1-25-16,primary_dem,SANDERS,I'm trying to win her vote.
229,1-25-16,primary_dem,SANDERS,Leave me alone here.
230,1-25-16,primary_dem,SANDERS,"[laughter]

All right."
231,1-25-16,primary_dem,SANDERS,"Hillary Clinton and I have a disagreement on a very important issue that impacts everybody, but especially women."
232,1-25-16,primary_dem,SANDERS,I believe that we should expand Social Security benefits by lifting the cap on taxable income.
233,1-25-16,primary_dem,SANDERS,"That will help millions of low-income seniors, especially women."
234,1-25-16,primary_dem,SANDERS,Ask Hillary Clinton if she's prepared to lift the cap on taxable income.
235,1-25-16,primary_dem,SANDERS,[applause]
236,1-25-16,primary_dem,CUOMO," All right, Alexis, I want to put you a little bit on the spot."
237,1-25-16,primary_dem,CUOMO,"Now that you heard the answer... [laughter] ...what do you think now - and he looks like that even when he's happy, so don't worry about his particular reactions."
238,1-25-16,primary_dem,CUOMO,"[laughter]

So after the answer, where are you, same place, open-minded, what are you at?"
239,1-25-16,primary_dem,ALEXIS," It definitely means I'm going to have some hard thinking to do in the next week, but it reassures me and it was a good plan to speak about."
240,1-25-16,primary_dem,ALEXIS,Thank you.
241,1-25-16,primary_dem,SANDERS, Thank you very much.
242,1-25-16,primary_dem,SANDERS,[applause]
243,1-25-16,primary_dem,CUOMO, Take progress where you find it.
244,1-25-16,primary_dem,CUOMO,"All right, we'll give Alexis some time to think, the rest of you as well."
245,1-25-16,primary_dem,CUOMO,We have more questions for Senator Sanders and his final pitch to these Iowa voters when we come back.
246,1-25-16,primary_dem,CUOMO,Stay with us.
247,1-25-16,primary_dem,CUOMO,[commercial break]
248,1-25-16,primary_dem,CUOMO," Welcome back to the CNN Democratic Presidential Town Hall here at Drake University in Des Moines, Iowa."
249,1-25-16,primary_dem,CUOMO,We're here with Senator Bernie Sanders.
250,1-25-16,primary_dem,CUOMO,We've been talking about the issues.
251,1-25-16,primary_dem,CUOMO,"You were working on a young woman there, trying to get her vote."
252,1-25-16,primary_dem,CUOMO,I have another woman.
253,1-25-16,primary_dem,CUOMO,I think you've got some work left to do on.
254,1-25-16,primary_dem,CUOMO,Her name is Secretary Clinton.
255,1-25-16,primary_dem,CUOMO,She has an ad out now.
256,1-25-16,primary_dem,CUOMO,You both put out big ads.
257,1-25-16,primary_dem,CUOMO,I know how you feel about yours.
258,1-25-16,primary_dem,CUOMO,"Let's take a look at Secretary Clinton's ad and get your take on it, Senator, right here in this room."
259,1-25-16,primary_dem,CUOMO,"[begin video clip]

UNIDENTIFIED MALE: The world a president has to grapple with - sometimes you can't even imagine."
260,1-25-16,primary_dem,CUOMO,"That's the job and she's prepared for it like no other, a tireless secretary of State, standing up against the abuse of women and girls, negotiating a cease-fire in Gaza, leading the diplomacy that keeps us out of war."
261,1-25-16,primary_dem,CUOMO,The presidency is the toughest job in the world and she's the one leader who has what it takes to get every part of the job done.
262,1-25-16,primary_dem,CLINTON, I'm Hillary Clinton and I approved this message.
263,1-25-16,primary_dem,CLINTON,[end video clip]
264,1-25-16,primary_dem,CUOMO," The argument is sure, Bernie's got the heart, but I have the head."
265,1-25-16,primary_dem,CUOMO,"You have to be experienced, you have to know what to do."
266,1-25-16,primary_dem,CUOMO,"[laughter]

Is Secretary Clinton simply better prepared for the job than you, sir?"
267,1-25-16,primary_dem,CUOMO,Don't leave.
268,1-25-16,primary_dem,CUOMO,We have another 15 minutes.
269,1-25-16,primary_dem,CUOMO,[laughter]
270,1-25-16,primary_dem,SANDERS," No, this calls for a standing up response."
271,1-25-16,primary_dem,CUOMO, OK.
272,1-25-16,primary_dem,SANDERS, That's all.
273,1-25-16,primary_dem,SANDERS,"[laughter] All right, let me shock everybody here."
274,1-25-16,primary_dem,SANDERS,This is true.
275,1-25-16,primary_dem,SANDERS,I've known Hillary Clinton for 25 years.
276,1-25-16,primary_dem,SANDERS,You know what?
277,1-25-16,primary_dem,SANDERS,I like Hillary Clinton and I respect Hillary Clinton.
278,1-25-16,primary_dem,SANDERS,"And Hillary Clinton has devoted her life to public service and I have tried, as I hope you all know, not to run a negative campaign, not to be attacking every other day, to keep this discussion on a high level, where we debate the issues facing this country."
279,1-25-16,primary_dem,SANDERS,"[applause]

And by the way, with a few exceptions, we're doing a lot better than the Republicans in that regard."
280,1-25-16,primary_dem,SANDERS,"[applause]

But on the other hand, that's not a very high bar to reach, so... [laughter] ...all right."
281,1-25-16,primary_dem,SANDERS,But what is - what is this?
282,1-25-16,primary_dem,SANDERS,"All right, what do I think?"
283,1-25-16,primary_dem,SANDERS,Let me just give you a couple of examples.
284,1-25-16,primary_dem,SANDERS,The truth is that the most significant vote and issue regarding foreign policy that we have seen in this country in modern history was the vote on the war in Iraq.
285,1-25-16,primary_dem,SANDERS,"OK, that's the fact."
286,1-25-16,primary_dem,SANDERS,"I voted against the war in Iraq and if you go to my Web site, listen to the speech that I gave when I was in the House in 2002, saying, yes, it's easy to get rid of a dictator like Saddam Hussein, but there's going to be a political vacuum, there will be instability."
287,1-25-16,primary_dem,SANDERS,"And it gives me no pleasure to tell that much of what I feared, in fact, happened."
288,1-25-16,primary_dem,SANDERS,Hillary Clinton voted for the war in Iraq.
289,1-25-16,primary_dem,SANDERS,"All right, in terms of Wall Street, I fought against deregulation, led the opposition to doing away with the Glass-Steagall legislation."
290,1-25-16,primary_dem,SANDERS,"Unfortunately, my side lost."
291,1-25-16,primary_dem,SANDERS,Wall Street became deregulated.
292,1-25-16,primary_dem,SANDERS,The rest is history.
293,1-25-16,primary_dem,SANDERS,"Wall Street has operated, in a very significant way in a fraudulent way, and obviously their greed and recklessness helped destroy our economy and create the worst recession since the Great Depression."
294,1-25-16,primary_dem,SANDERS,I led the effort against Wall Street deregulation.
295,1-25-16,primary_dem,SANDERS,See where Hillary Clinton was on this issue.
